perturbation,detectable,identifiable,jointly_evaluable,separation,spread
"CACNA2D1",False,False,False,-2243.06,7233.35
"CACNG8",False,False,False,4009.27,31301.5
"CADPS",False,False,False,777.282,14531.2
"CAGE1",False,False,False,-2377.07,8758.83
"CALML5",False,False,False,-1954.6,8753.38
"CALN1",False,False,False,4468.05,22101.5
"CALR",False,False,False,4982.89,10860.3
"CAMK2G",False,False,False,2509.83,18354.4
"CAMKV",False,False,False,1670.72,15780
"CAPN15",False,False,False,1118.37,23871.4
"CAPSL",False,False,False,367.739,16521.3
"CARD6",False,False,False,8523.68,36407.8
"CARD8",False,False,False,1416.39,17902.3
"CARMIL2",False,False,False,2958.62,32821.6
"CASK",False,False,False,13749,33001.8
"CASP12",False,False,False,7537.63,33322.7
"CASP14",False,False,False,-14.4965,15597.2
"CATSPERZ",False,False,False,631.231,17713.5
"CCDC13",False,False,False,2415.52,20262
"CCDC14",False,False,False,2960.11,15616.3
"CCDC178",False,False,False,-541.79,16077.8
"CCDC18",False,False,False,161.962,14167.2
"CCDC22",False,False,False,-1116.76,13195.8
"CCDC57",False,False,False,-1034.14,9708.02
"CCDC62",False,False,False,1248.43,24979.9
"CCDC63",False,False,False,-2175.27,18584
"CCDC73",False,False,False,3331.88,21477.4
"CCDC74A",False,False,False,6003.71,31342.7
"CCDC8",False,False,False,-1189,15390.5
"CCDC80",False,False,False,1209.48,21352.9
"CCDC97",False,False,False,1566.52,10296.3
"CCIN",False,False,False,1285.74,22764.8
"CCK",False,False,False,6311.83,31865.1
"CCL23",False,False,False,-3234.21,9853.84
"CCL27",False,False,False,411.568,19970.6
"CCM2",False,False,False,248.122,14952
"CCND1",False,False,False,809.539,15144.2
"CCSER2",False,False,False,2850.5,15542.4
"CD209",False,False,False,-2688.17,7945.03
"CD300LD",False,False,False,1473.71,19596.9
"CD59",False,False,False,5873.87,27288.5
"CD83",False,False,False,3275.12,18257.4
"CDC20B",False,False,False,2262.77,8707.86
"CDK11A",False,False,False,-2216.31,9571.38
"CDK15",False,False,False,1336.44,11286.4
"CDK9",False,False,False,-1144.78,16559.9
"CDKL5",False,False,False,961.495,16362.6
"CDKN2C",False,False,False,4122.17,21625.7
"CDPF1",False,False,False,1247.15,8146.42
"CELA3B",False,False,False,637.509,15292.9
"CELF1",False,False,False,-1355.95,8033.26
"CEP162",False,False,False,2343.02,20954.2
"CEP170",False,False,False,5607.11,19778.2
"CEP57",False,False,False,294.178,12287.5
"CEP76",False,False,False,1626.21,17841
"CEP83",False,False,False,-1453.87,11871
"CER1",False,False,False,1971.18,23162.6
"CERS4",False,False,False,2481.81,17030.1
"CFAP144",False,False,False,1697.24,20773
"CFAP47",False,False,False,-410.286,4736.66
"CFLAR",False,False,False,-866.754,15429.1
"CHD8",False,False,False,691.056,15335
"CHID1",False,False,False,-499.215,9761.25
"CHM",False,False,False,-1213.99,6871.31
"CHRNA9",True,False,False,12807.1,29821
"CHRNE",False,False,False,4923.07,22499.2
"CHST11",False,False,False,-195.855,6042.52
"CHST8",False,False,False,2959.45,7412.06
"CIAO2B",False,False,False,3460.89,14992.2
"CIAO3",False,False,False,7873.2,39830.8
"CIB4",False,False,False,1075.97,12622.5
"CIRBP",False,False,False,4341.17,20791.8
"CISD1",False,False,False,-954.797,12262.2
"CISH",False,False,False,929.853,14230.8
"CITED2",False,False,False,2133.81,16226.9
"CKAP4",False,False,False,5334.38,33245.3
"CKLF",False,False,False,-531.29,8516.08
"CKS2",False,False,False,-670.175,10974.5
"CLDN2",False,False,False,-1694.01,10675.6
"CLDN25",False,False,False,-836.481,13495.2
"CLDN9",False,False,False,4077.92,20560.9
"CLIC6",False,False,False,2759.68,29938.6
"CLINT1",False,False,False,-308.753,9170.21
"CLMP",False,False,False,3807.4,14631.8
"CLPB",False,False,False,452.338,15090.9
"CLSTN2",False,False,False,575.276,16384.7
"CLVS2",False,False,False,7408.89,25189.2
"CMIP",False,False,False,-1673.51,7210.81
"CMPK1",False,False,False,-1448.04,17107
"CMSS1",False,False,False,-988.536,14557.1
"CMTM7",False,False,False,3728.67,24541.7
"CNIH4",False,False,False,3579.79,14474.3
"CNOT3",False,False,False,5856.27,16676
"CNOT6L",False,False,False,1892.68,20221.3
"CNP",False,False,False,-1329.42,6253.31
"CNPPD1",False,False,False,1437.07,12767
"CNTRL",False,False,False,-2608.1,7098.46
"COIL",False,False,False,2438.8,22471.7
"COL10A1",False,False,False,293.977,15707.3
"COL24A1",False,False,False,4578.13,16425.5
"COL8A2",False,False,False,1629.11,21595
"COMMD7",False,False,False,4080.24,22014.5
"COMMD9",False,False,False,-427.764,16440.1
"COPS3",False,False,False,-1313.9,12707.3
"COQ10A",False,False,False,7732.61,18727.2
"COQ8B",False,False,False,-1145.48,11707.6
"COQ9",False,False,False,-2375,13144.5
"COX19",False,False,False,2070.01,27456
"CPAMD8",False,False,False,3004.78,24992.1
"CPB1",False,False,False,-3304.54,6268.62
"CPLANE2",False,False,False,-896.764,13013.7
"CPNE2",False,False,False,3648.53,13441
"CRB3",False,False,False,-1411.32,11556.8
"CRCP",False,False,False,-1538.06,12798.8
"CRCT1",False,False,False,2952.97,15015.9
"CREBZF",False,False,False,4464.51,24147.3
"CRHBP",False,False,False,573.778,13733.5
"CRYAA",False,False,False,1701.66,18596.5
"CRYGS",False,False,False,-1475.56,14838.5
"CST6",False,False,False,1700.09,13532.6
"CSTL1",False,False,False,1067.93,17271.4
"CTBP2",False,False,False,1321.03,14207
"CTNNBIP1",False,False,False,6220.88,21084.7
"CTNND1",False,False,False,7454.87,37341.7
"CTSD",False,False,False,15527.6,30382.4
"CTSS",False,False,False,7510.19,20534.7
"CTU2",False,False,False,3120.54,22022.6
"CTXN3",False,False,False,3483.64,27645.7
"CUEDC1",False,False,False,-456.642,12417.8
"CUZD1",False,False,False,2657.14,29330.3
"CXCR3",False,False,False,498.227,14806.3
"CXCR4",False,False,False,-764.806,12384.4
"CXCR5",True,False,False,-326.691,8931.13
"CXCR6",False,False,False,4183.5,13840.2
"CYB561",False,False,False,1312.54,15780.8
"CYB561D2",False,False,False,10874.6,26670.4
"CYBC1",False,False,False,-1053.74,9295.56
"CYP19A1",False,False,False,-1589.18,12486.8
"CYP2D6",False,False,False,234.378,17791.7
"CYP2S1",False,False,False,6104.8,39572.9
"CYP46A1",False,False,False,3756.88,22280.6
"CYP4F8",False,False,False,-1174.3,14520.2
"CYREN",True,False,False,20128.4,33031.4
"CYSTM1",False,False,False,3428.03,13897.6
"CYTH1",False,False,False,-1128.72,5712.25
"DAPK1",False,False,False,-1587.84,14608.4
"DARS1",False,False,False,2625.37,14308.1
"DBX2",False,False,False,-50.1107,20864.4
"DCAKD",False,False,False,4634.91,40514.6
"DCST2",False,False,False,609.468,17851.8
"DDX20",False,False,False,-390.446,22518.8
"DDX39A",False,False,False,-1838.79,16901.1
"DDX3Y",False,False,False,384.692,21058.7
"DDX53",False,False,False,8076.94,37660.1
"DEFA5",False,False,False,1553.85,14539
"DEFB126",False,False,False,3786.89,23097.1
"DEFB132",False,False,False,6095.76,13417.1
"DEFB4A",False,False,False,193.441,17152.3
