perturbation,detectable,identifiable,jointly_evaluable,separation,spread
"idarubicin|0.05",True,False,False,4488.42,19890
"idarubicin|0.5",False,False,False,339.173,2173.19
"idarubicin|5.0",False,False,False,1100.89,4954.79
"idoxuridine|0.05",True,False,False,-268.228,1009.69
"idoxuridine|0.5",True,False,False,-288.601,708.465
"idoxuridine|5.0",False,False,False,383.975,2842.8
"imiquimod|0.05",True,False,False,-133.166,1308.74
"imiquimod|0.5",True,False,False,-279.33,873.581
"imiquimod|5.0",True,False,False,72.2119,1893.38
"indacaterol|0.05",False,False,False,61.0878,1580.69
"indacaterol|0.5",True,False,False,534.567,1651.89
"indacaterol|5.0",True,False,False,1966.37,8121.08
"infigratinib|0.05",True,False,False,789.284,5255.41
"infigratinib|0.5",True,False,False,475.275,2481.38
"infigratinib|5.0",True,False,False,168.669,1690.96
"ipatasertib|0.05",True,False,False,114.656,1160.75
"ipatasertib|0.5",True,False,False,-504.408,271.487
"ipatasertib|5.0",True,False,False,112.945,2094.61
"iq 1|0.05",False,False,False,-70.1191,1410.07
"iq 1|0.5",False,False,False,102.034,2601.4
"iq 1|5.0",True,False,False,-426.288,1004.16
"irinotecan|0.05",True,False,False,-74.5249,816.677
"irinotecan|0.5",False,False,False,581.572,3780
"irinotecan|5.0",False,False,False,218.845,2899.65
"isocorydine|0.05",False,False,False,334.453,2024.31
"isocorydine|0.5",True,False,False,268.885,4413.86
"isocorydine|5.0",True,False,False,759.384,3206.66
"ivabradine|0.05",False,False,False,306.218,1942.4
"ivabradine|0.5",True,False,False,-296.363,708.543
"ivabradine|5.0",True,False,False,400.753,3717.32
"ivermectin|0.05",True,False,False,614.183,4314.42
"ivermectin|0.5",True,False,False,-81.3229,1941.02
"ivermectin|5.0",True,False,False,1146.13,5260.59
"ixazomib citrate|0.05",True,False,False,-41.9061,949.328
"ixazomib citrate|0.5",True,False,False,3434.32,8350.79
"ixazomib citrate|5.0",True,False,False,20550.1,40878.5
"ixazomib|0.05",True,False,False,-51.5976,1554.76
"ixazomib|0.5",True,False,False,-92.222,848.376
"ixazomib|5.0",True,False,False,-59.6065,1753.8
"l-eflornithine|0.05",True,False,False,-284.798,529.9
"l-eflornithine|0.5",True,False,False,-372.348,748.185
"l-eflornithine|5.0",True,False,False,-90.4824,1474.37
"l-thyroxine|0.05",True,False,False,313.422,1086.61
"l-thyroxine|0.5",True,False,False,195.004,2337.63
"l-thyroxine|5.0",True,False,False,-412.914,319.612
"lactate|0.05",True,False,False,306.767,1874.69
"lactate|0.5",False,False,False,758.424,3535.08
"lactate|5.0",False,False,False,1086.59,7417.14
"lapatinib ditosylate|0.05",True,False,False,-1.05866,977.381
"lapatinib ditosylate|0.5",True,False,False,5846.96,18168.1
"lapatinib ditosylate|5.0",True,False,False,163.409,1783.4
"larotrectinib sulfate|0.05",False,False,False,460.705,3009.07
"larotrectinib sulfate|0.5",True,False,False,1055.09,5593.87
"larotrectinib sulfate|5.0",True,False,False,9.11407,852.5
"larotrectinib|0.05",True,False,False,1417.63,4916.25
"larotrectinib|0.5",True,False,False,643.41,1731.21
"larotrectinib|5.0",False,False,False,517.865,1524.8
"lb-100|0.05",True,False,False,494.605,1985.39
"lb-100|0.5",False,False,False,721.812,4319.65
"lb-100|5.0",True,False,False,-387.847,861.132
"lenalidomide|0.05",False,False,False,398.398,1746.99
"lenalidomide|0.5",True,False,False,-127.418,1530.75
"lenalidomide|5.0",True,False,False,-11.5083,1039.17
"levobupivacaine|0.05",True,False,False,88.2856,1789.26
"levobupivacaine|0.5",True,False,False,277.516,2981.24
"levobupivacaine|5.0",True,False,False,785.899,4284.66
"lidocaine|0.05",True,False,False,-160.005,815.094
"lidocaine|0.5",True,False,False,53.8436,1823.96
"lidocaine|5.0",True,False,False,-81.0779,2207.48
"ligustrazine|0.05",True,False,False,-40.4839,1807.58
"ligustrazine|0.5",True,False,False,65.6314,1327.47
"ligustrazine|5.0",True,False,False,-141.625,826.686
"lipoic acid|0.05",True,False,False,622.338,4716.76
"lipoic acid|0.5",True,False,False,832.997,4531.69
"lipoic acid|5.0",True,False,False,49.9666,1468.36
"lji308|0.05",True,False,False,-168.023,1504.02
"lji308|0.5",True,False,False,-135.176,1232.49
"lji308|5.0",True,False,False,-267.384,1093.17
"lonafarnib|0.05",False,False,False,-53.9624,767.67
"lonafarnib|0.5",True,False,False,1283.39,3008.47
"lonafarnib|5.0",True,False,False,635.224,2165.67
"loperamide|0.05",False,False,False,966.554,6427.21
"loperamide|0.5",True,False,False,-489.192,350.097
"loperamide|5.0",True,False,False,-180.846,1971.46
"lopinavir|0.05",True,False,False,940.391,2613.56
"lopinavir|0.5",True,False,False,1060.65,4090.58
"lopinavir|5.0",True,False,False,1163.02,2949.74
"lucanthone|0.05",True,False,False,1104.64,3596.84
"lucanthone|0.5",True,False,False,-126.858,905.902
"lucanthone|5.0",True,False,False,73.5943,2387.91
"lumateperone|0.05",False,False,False,799.501,3627.53
"lumateperone|0.5",True,False,False,468.36,2721.16
"lumateperone|5.0",False,False,False,2279.41,10966.5
"ly-2584702|0.05",True,False,False,387.487,2612.2
"ly-2584702|0.5",True,False,False,-398.98,846.195
"ly-2584702|5.0",True,False,False,-484.454,439.205
"ly2090314|0.05",True,False,False,996.577,3535.1
"ly2090314|0.5",True,False,False,1012.7,5502.21
"ly2090314|5.0",True,False,False,666.101,3670.79
"macitentan|0.05",True,False,False,141.86,1595.18
"macitentan|0.5",False,False,False,-196.802,758.84
"macitentan|5.0",True,False,False,-60.3541,2091.39
"malotilate|0.05",False,False,False,308.002,2946.21
"malotilate|0.5",True,False,False,-117.819,1105.03
"malotilate|5.0",True,False,False,-301.007,857.622
"mebendazole|0.05",True,False,False,65.27,1430.31
"mebendazole|0.5",False,False,False,818.564,8263.52
"mebendazole|5.0",False,False,False,305.762,1767.46
"medroxyprogesterone acetate|0.05",True,False,False,57.8307,2009.92
"medroxyprogesterone acetate|0.5",True,False,False,-387.833,602.41
"medroxyprogesterone acetate|5.0",True,False,False,566.392,3250.39
"megestrol|0.05",True,False,False,353.131,1875.61
"megestrol|0.5",True,False,False,593.208,5676.53
"megestrol|5.0",True,False,False,310.056,1546.37
"meloxicam|0.05",True,False,False,154.19,1646.12
"meloxicam|0.5",True,False,False,108.702,1261.61
"meloxicam|5.0",True,False,False,2274.68,5935.78
"menadione|0.05",True,False,False,-180.314,1270.56
"menadione|0.5",True,False,False,326.633,3265.95
"menadione|5.0",False,False,False,-229.56,1072.94
"methotrexate|0.05",False,False,False,32.2267,1026.64
"methotrexate|0.5",True,False,False,-277.451,714.846
"methotrexate|5.0",True,False,False,326.859,1713.29
"methyl aminolevulinate|0.05",False,False,False,563.142,4591.21
"methyl aminolevulinate|0.5",True,False,False,712.603,5969.06
"methyl aminolevulinate|5.0",True,False,False,142.809,1213.19
"methylprednisolone succinate|0.05",True,False,False,-168.109,1534.21
"methylprednisolone succinate|0.5",True,False,False,96.0916,2193.3
"methylprednisolone succinate|5.0",True,False,False,-207.082,922.283
"methylthiouracil|0.05",True,False,False,65.1011,1110.94
"methylthiouracil|0.5",True,False,False,-68.4065,675.801
"methylthiouracil|5.0",True,False,False,541.761,2441.83
"mifepristone|0.05",True,False,False,-308.775,844.286
"mifepristone|0.5",True,False,False,29.1418,2143.11
"mifepristone|5.0",False,False,False,-64.287,1235.79
"minodronic acid|0.05",True,False,False,1411.42,4399.76
"minodronic acid|0.5",True,False,False,1489.86,5391.58
"minodronic acid|5.0",True,False,False,-359.683,210.596
"mitoxantrone|0.05",True,False,False,433.117,3021.41
"mitoxantrone|0.5",True,False,False,253.97,2419.11
"mitoxantrone|5.0",True,False,False,77.6654,1375.05
"mk-3903|0.05",True,False,False,462.382,1451.58
"mk-3903|0.5",False,False,False,677.184,4909.17
"mk-3903|5.0",True,False,False,38.7619,1886.66
"mk-8353|0.05",False,False,False,378.55,2892.27
"mk-8353|0.5",True,False,False,247.805,1340.33
"mk-8353|5.0",True,False,False,-431.541,507.624
"ml264|0.05",False,False,False,95.4434,1618.61
"ml264|0.5",False,False,False,152.348,2092.12
"ml264|5.0",False,False,False,-306.412,381.034
"monocrotaline|0.05",True,False,False,-298.784,749.121
"monocrotaline|0.5",True,False,False,-104.875,1948.07
"monocrotaline|5.0",False,False,False,122.691,1817.92
"mozavaptan|0.05",True,False,False,132.989,2880.76
"mozavaptan|0.5",True,False,False,38.4345,2257.91
"mozavaptan|5.0",False,False,False,-82.6725,939.197
"nafamostat|0.05",True,False,False,367.667,2329.75
"nafamostat|0.5",False,False,False,313.706,1910.33
"nafamostat|5.0",False,False,False,-175.102,504.829
"naproxen|0.05",True,False,False,158.072,2010.75
"naproxen|0.5",True,False,False,-41.7561,1521.37
"naproxen|5.0",False,False,False,368.458,2767.1
"neratinib|0.05",True,False,False,1.98246,1317.93
"neratinib|0.5",True,False,False,-283.809,375.044
"neratinib|5.0",True,False,False,-310.67,437.496
"nevirapine|0.05",True,False,False,111.356,1376.08
"nevirapine|0.5",True,False,False,53.5956,1207.16
"nevirapine|5.0",True,False,False,-95.0251,1386.02
"ng25|0.05",True,False,False,125.521,1002.42
"ng25|0.5",True,False,False,980.352,5430.75
"ng25|5.0",True,False,False,-42.271,820.478
"niclosamide|0.05",True,False,False,292.12,3648.24
"niclosamide|0.5",True,False,False,-35.82,1468.63
"niclosamide|5.0",True,False,False,-73.4728,909.553
"nimesulide|0.05",True,False,False,904.575,5042.54
"nimesulide|0.5",True,False,False,-44.5247,1812.37
"nimesulide|5.0",True,False,False,158.246,1569.45
"norepinephrine|0.05",True,False,False,-143.347,1463.71
"norepinephrine|0.5",True,False,False,262.498,3331.93
"norepinephrine|5.0",True,False,False,72.6558,1720.11
"nvp-bhg712|0.05",True,False,False,505.72,4559.53
"nvp-bhg712|0.5",True,False,False,-361.675,650.452
"nvp-bhg712|5.0",True,False,False,42.9676,1572.67
"olanzapine|0.05",True,False,False,74.0584,1259.75
"olanzapine|0.5",True,False,False,201.957,1872.07
"olanzapine|5.0",False,False,False,546.59,3118.09
"olaparib|0.05",True,False,False,554.825,3533.97
"olaparib|0.5",True,False,False,6504.44,17105.8
"olaparib|5.0",True,False,False,148.378,1948.83
"oleic acid|0.05",False,False,False,330.069,2347.82
"oleic acid|0.5",True,False,False,376.026,1707.27
"oleic acid|5.0",True,False,False,-559.04,216.947
"omeprazole|0.05",True,False,False,533.132,3704.52
"omeprazole|0.5",True,False,False,392.296,3462.89
"omeprazole|5.0",True,False,False,42.3723,2121.27
"orlistat|0.05",True,False,False,-67.4207,2609.89
"orlistat|0.5",True,False,False,-276.585,972.697
"orlistat|5.0",True,False,False,259.243,2779.14
"ornidazole|0.05",True,False,False,247.153,2149.01
"ornidazole|0.5",True,False,False,107.201,3348.07
"ornidazole|5.0",False,False,False,-508.249,347.937
"osimertinib|0.05",False,False,False,126.054,2548.96
"osimertinib|0.5",False,False,False,61.7025,805.667
"osimertinib|5.0",True,False,False,657.918,4069.87
"ots514|0.05",True,False,False,-347.904,633.367
"ots514|0.5",False,False,False,1785.57,12592.1
"ots514|5.0",True,False,False,-360.906,598.045
"ouabain|0.05",True,False,False,406.626,1748.28
"ouabain|0.5",True,False,False,727.304,2515.89
"ouabain|5.0",True,False,False,7987.39,19195.2
"oxaliplatin|0.05",False,False,False,117.002,1530.17
"oxaliplatin|0.5",True,False,False,1354.2,4333.02
"oxaliplatin|5.0",True,False,False,211.012,2021.23
"oxaprozin|0.05",True,False,False,-324.214,369.172
"oxaprozin|0.5",True,False,False,13.5257,1756.05
"oxaprozin|5.0",True,False,False,-53.2982,1299.34
"paclitaxel|0.05",True,False,False,758.394,2244.29
"paclitaxel|0.5",True,False,False,360.051,1068.39
"paclitaxel|5.0",True,False,False,1045.01,2785.04
"palbociclib|0.05",True,False,False,284.937,1773.62
"palbociclib|0.5",True,False,False,1929.13,4909.89
"palbociclib|5.0",True,False,False,-389.546,519.601
"palmatine|0.05",False,False,False,156.423,3140.39
"palmatine|0.5",True,False,False,-340.006,740.912
"palmatine|5.0",True,False,False,-143.45,1238.82
"panobinostat|0.05",True,False,False,1457.56,3895.3
"panobinostat|0.5",True,False,False,3623.26,17756.3
"panobinostat|5.0",True,False,False,15255.7,19049.7
"pasireotide|0.05",False,False,False,492.558,2668.41
"pasireotide|0.5",False,False,False,-259.752,1055.46
"pasireotide|5.0",False,False,False,637.491,3662.7
"pemetrexed|0.05",True,False,False,-104.633,1245.64
"pemetrexed|0.5",True,False,False,480.177,1918.77
"pemetrexed|5.0",False,False,False,71.9479,1402.37
"pemigatinib|0.05",True,False,False,627.118,4830
"pemigatinib|5.0",True,False,False,711.812,1609.62
"penfluridol|0.05",True,False,False,-350.873,473.729
"penfluridol|0.5",True,False,False,482.223,2415.08
"penfluridol|5.0",False,False,False,353.863,2630.06
"pentagastrin|0.05",False,False,False,8076.33,27234.9
"pentagastrin|0.5",True,False,False,605.152,2541.2
"pentagastrin|5.0",True,False,False,53.239,1268.35
"pentamidine|0.05",True,False,False,635.263,3188.63
"pentamidine|0.5",True,False,False,26.2845,1233.07
"pentamidine|5.0",True,False,False,667.787,3909.17
"pentoxifylline|0.05",True,False,False,176.891,1372.24
"pentoxifylline|0.5",True,False,False,678.601,5957.58
"pentoxifylline|5.0",False,False,False,-185.483,994.437
"peretinoin|0.05",False,False,False,131.817,1550.59
"peretinoin|0.5",True,False,False,1357.1,2946.27
"peretinoin|5.0",True,False,False,2090.87,5851.12
"perindopril|0.05",True,False,False,367.21,2795.57
"perindopril|0.5",True,False,False,123.707,1168.75
"perindopril|5.0",True,False,False,1451.03,4763.67
"pexidartinib|0.05",False,False,False,-38.8842,538.161
"pexidartinib|0.5",False,False,False,800.192,4473.28
"pexidartinib|5.0",False,False,False,274.945,2952.48
"pf-06260933|0.05",False,False,False,151.627,1332.51
"pf-06260933|0.5",False,False,False,1325.04,7884.8
"pf-06260933|5.0",True,False,False,330.459,2445.48
"ph-797804|0.05",False,False,False,428.434,1540.93
"ph-797804|0.5",True,False,False,-251.116,1151.09
"ph-797804|5.0",True,False,False,338.808,1496.8
"phenylephrine|0.05",True,False,False,553.334,4644.13
"phenylephrine|0.5",True,False,False,4423.45,26353.4
"phenylephrine|5.0",True,False,False,2029.37,12154.1
"phenytoin|0.05",True,False,False,-225.155,788.028
"phenytoin|0.5",True,False,False,315.232,1447.08
"phenytoin|5.0",True,False,False,429.273,2071.13
"pimitespib|0.05",True,False,False,-38.8617,994.748
"pimitespib|0.5",True,False,False,-263.888,698.903
"pimitespib|5.0",True,False,False,-558.159,266.718
"pimozide|0.05",True,False,False,389.45,3529.45
"pimozide|0.5",True,False,False,-85.8641,1359.83
"pimozide|5.0",True,False,False,760.803,7861.05
"pioglitazone|0.05",False,False,False,822.899,2810.23
"pioglitazone|0.5",True,False,False,485.523,2286.64
"pioglitazone|5.0",True,False,False,710.597,3943.11
"piroxicam|0.05",True,False,False,61.2075,1494.53
"piroxicam|0.5",False,False,False,636.241,2522.09
"piroxicam|5.0",True,False,False,3267.8,8588.76
"pitavastatin|0.05",True,False,False,569.221,2400.38
"pitavastatin|0.5",True,False,False,3145.4,6747.99
"pitavastatin|5.0",True,False,False,941.956,2684.1
"plicamycin|0.05",True,False,False,693.899,5961.52
"plicamycin|0.5",True,False,False,422.999,2747.42
"plicamycin|5.0",True,False,False,1156.98,5450.85
"ponatinib|0.05",False,False,False,26.011,1677.45
"ponatinib|0.5",False,False,False,356.751,2248.37
"ponatinib|5.0",False,False,False,1248.83,5423.81
"posaconazole|0.05",True,False,False,2680.26,18223.6
"posaconazole|0.5",True,False,False,-284.812,919.572
"posaconazole|5.0",False,False,False,-45.6296,1772.03
"pralsetinib|0.05",True,False,False,-79.6719,719.715
"pralsetinib|0.5",True,False,False,1765.97,8542.91
"pralsetinib|5.0",True,False,False,-249.529,705.391
"pravastatin|0.05",True,False,False,-58.4837,1326.25
"pravastatin|0.5",False,False,False,-198.861,815.886
"pravastatin|5.0",True,False,False,-90.1212,1424.66
"procainamide|0.05",False,False,False,847.795,3435.9
"procainamide|0.5",True,False,False,1074.61,4622.85
"procainamide|5.0",False,False,False,-105.593,1276.87
"proglumide|0.05",False,False,False,682.116,4200.51
"proglumide|0.5",False,False,False,6.16942,1449.58
"proglumide|5.0",True,False,False,1304.29,4683.29
"pyridoxine|0.05",False,False,False,2434.06,16148.5
"pyridoxine|0.5",True,False,False,10.0452,1631.41
"pyridoxine|5.0",True,False,False,1167.35,4246.95
"quinestrol|0.05",False,False,False,205.011,1361.57
"quinestrol|0.5",True,False,False,560.174,3262.18
"quinestrol|5.0",False,False,False,2325.49,8768.22
"quinidine|0.05",True,False,False,-6.16784,3101.16
"quinidine|0.5",True,False,False,157.333,2613.08
"quinidine|5.0",True,False,False,970.928,4695.17
"radotinib|0.05",True,False,False,15.117,1352.09
"radotinib|0.5",True,False,False,-6.64784,1546.39
"radotinib|5.0",True,False,False,109.272,983.422
"ralimetinib dimesylate|0.05",False,False,False,252.675,2115.16
"ralimetinib dimesylate|0.5",True,False,False,259.386,4488.08
"ralimetinib dimesylate|5.0",True,False,False,569.443,3556.31
"raltitrexed|0.05",False,False,False,531.407,2441.71
"raltitrexed|0.5",True,False,False,-282.594,1191.53
"raltitrexed|5.0",False,False,False,869.281,3708.88
"ranolazine|0.05",True,False,False,-303.016,730.939
"ranolazine|0.5",False,False,False,-123.435,856.587
"ranolazine|5.0",False,False,False,178.631,1345.84
"rapamycin|0.05",True,False,False,74.4912,1182.1
"rapamycin|0.5",True,False,False,-133.81,1651.47
"rapamycin|5.0",True,False,False,-203.765,976.505
"regorafenib|0.05",True,False,False,951.195,2567.06
"regorafenib|0.5",True,False,False,129.848,1104.67
"regorafenib|5.0",True,False,False,-272.756,637.749
"relugolix|0.05",False,False,False,-1.92115,1214.29
"relugolix|0.5",True,False,False,-94.9358,851.811
"relugolix|5.0",True,False,False,417.945,2441.46
"resveratrol|0.05",True,False,False,66.2673,1114.94
"resveratrol|0.5",True,False,False,536.92,2370.64
"resveratrol|5.0",True,False,False,376.815,4039.28
"retinoic acid|0.05",True,False,False,661.374,3382.85
"retinoic acid|0.5",True,False,False,1509.7,4608.31
"retinoic acid|5.0",True,False,False,811.553,2915.34
"ribociclib|0.05",False,False,False,-274.129,796.877
"ribociclib|0.5",True,False,False,-431.925,664.721
"ribociclib|5.0",False,False,False,70.8706,2017.1
"rifaximin|0.05",True,False,False,-139.438,1632.45
"rifaximin|0.5",False,False,False,-242.71,808.999
"rifaximin|5.0",True,False,False,-129.641,1424.41
"riluzole hydrochloride|0.05",False,False,False,767.129,2177.14
"riluzole hydrochloride|0.5",True,False,False,220.306,3389.66
"riluzole hydrochloride|5.0",False,False,False,870.347,6068.51
"rimonabant|0.05",False,False,False,43.7846,1216.62
"rimonabant|0.5",True,False,False,180.914,2619.28
"rimonabant|5.0",True,False,False,68.9341,1060.56
"ritonavir|0.05",True,False,False,288.776,1570.01
"ritonavir|0.5",True,False,False,-86.2018,2225.29
"ritonavir|5.0",True,False,False,-203.933,1012.19
"rmc-6236|0.05",True,False,False,309.665,2344.38
"rmc-6236|0.5",False,False,False,46.7117,1319.45
"rmc-6236|5.0",False,False,False,225.353,1508.28
"ropivacaine|0.05",True,False,False,-122.348,1518.92
"ropivacaine|0.5",True,False,False,-364.876,761.594
"ropivacaine|5.0",True,False,False,-49.8687,1161.48
"rosiglitazone|0.05",True,False,False,80.632,2082.87
"rosiglitazone|0.5",False,False,False,196.162,2424.38
"rosiglitazone|5.0",True,False,False,42.3738,1886.16
"roxadustat|0.05",True,False,False,-337.192,881.587
"roxadustat|0.5",True,False,False,261.738,2061.11
"roxadustat|5.0",False,False,False,158.302,2457.56
"rucaparib|0.05",True,False,False,-153.744,768.701
"rucaparib|0.5",False,False,False,-300.362,951.539
"rucaparib|5.0",True,False,False,291.009,2403.68
"rutin|0.05",True,False,False,214.171,2111.5
"rutin|0.5",True,False,False,423.497,5047.34
"rutin|5.0",False,False,False,103.737,1797.88
"s-adenosyl-l-methionine|0.05",True,False,False,338.23,2244.27
"s-adenosyl-l-methionine|0.5",True,False,False,945.049,3207.58
"s-adenosyl-l-methionine|5.0",True,False,False,883.82,1748.54
"sacubitril/valsartan|0.05",True,False,False,409.073,3050.32
"sacubitril/valsartan|0.5",True,False,False,-208.352,1153.26
"sacubitril/valsartan|5.0",True,False,False,743.731,3437.22
"salicylic acid|0.05",True,False,False,1493.23,7054.27
"salicylic acid|0.5",True,False,False,-107.777,1517.61
"salicylic acid|5.0",False,False,False,338.089,2697.64
"sapanisertib|0.05",True,False,False,437.543,3155.11
"sapanisertib|0.5",True,False,False,-445.451,247.663
"sapanisertib|5.0",True,False,False,-39.5511,986.112
"saquinavir|0.05",True,False,False,-163.768,1850.89
"saquinavir|0.5",True,False,False,-538.999,269.732
"saquinavir|5.0",True,False,False,-108.271,1304.58
"sbi-0640756|0.05",True,False,False,1728.86,5687.05
"sbi-0640756|5.0",False,False,False,1068.08,2827.85
"selinexor|0.05",True,False,False,1960.43,5932.37
"selinexor|0.5",True,False,False,521.767,1672.32
"selinexor|5.0",True,False,False,2740.56,5514.22
"sildenafil|0.05",True,False,False,132.099,1175.91
"sildenafil|0.5",True,False,False,812.71,5343.12
"sildenafil|5.0",True,False,False,561.492,3435.97
"silodosin|0.05",True,False,False,-203.11,992.331
"silodosin|0.5",True,False,False,31.3889,2195.01
"silodosin|5.0",True,False,False,16.1876,2214.51
"simotinib|0.05",True,False,False,-317.854,998.486
"simotinib|0.5",False,False,False,139.972,1625.41
"simotinib|5.0",False,False,False,7.42605,854.034
"sinomenine|0.05",True,False,False,547.799,3445.32
"sinomenine|0.5",True,False,False,-92.4552,1087.11
"sinomenine|5.0",True,False,False,-274.649,829.649
"sivelestat|0.05",True,False,False,410.279,3747.18
"sivelestat|0.5",True,False,False,706.881,5422.43
"sivelestat|5.0",True,False,False,-165,729.64
"sodium salicylate|0.05",True,False,False,360.214,2484.74
"sodium salicylate|0.5",True,False,False,332.661,2851.76
"sodium salicylate|5.0",True,False,False,1331.18,6745.32
"sonidegib|0.05",True,False,False,27.8092,1765.17
"sonidegib|0.5",True,False,False,-218.11,1827.65
"sonidegib|5.0",True,False,False,-318.53,874.86
"sulfatinib|0.05",True,False,False,298.534,2634.8
"sulfatinib|0.5",True,False,False,-135.587,963.565
"sulfatinib|5.0",False,False,False,-18.9189,1845.61
"sulfisoxazole|0.05",False,False,False,176.425,1165.45
"sulfisoxazole|0.5",True,False,False,896.344,4659.03
"sulfisoxazole|5.0",False,False,False,618.595,4541.84
"sunitinib|0.05",True,False,False,760.265,3187.39
"sunitinib|0.5",True,False,False,514.082,2880.35
"sunitinib|5.0",True,False,False,-373.825,1022.74
"tadalafil|0.05",True,False,False,-91.9914,1154.18
"tadalafil|0.5",True,False,False,-224.736,1245.03
"tadalafil|5.0",True,False,False,858.178,4739.36
"tak-733|0.05",False,False,False,77.5023,1745.2
"tak-733|0.5",True,False,False,848.477,3235.84
"tak-733|5.0",True,False,False,601.576,6306.85
"tak-901|0.05",True,False,False,2194.37,9350.82
"tak-901|0.5",True,False,False,-104.019,1489.71
"tak-901|5.0",True,False,False,345.781,1006.18
"talc|0.05",False,False,False,170.958,1874.97
"talc|0.5",False,False,False,376.275,2466.68
"talc|5.0",False,False,False,44.2443,1176.3
"tazarotene|0.05",True,False,False,1122.96,5097.2
"tazarotene|0.5",True,False,False,336.655,2156.86
"tazarotene|5.0",True,False,False,2428.93,7695.29
"temsirolimus|0.05",True,False,False,563.291,1556.56
"temsirolimus|0.5",True,False,False,1139.92,7132.45
"temsirolimus|5.0",False,False,False,79.5494,1274.97
"temuterkib|0.05",True,False,False,1222.49,4287.95
"temuterkib|0.5",True,False,False,-95.6586,953.216
"temuterkib|5.0",True,False,False,-169.459,1307.3
"terfenadine|0.05",False,False,False,-110.459,760.073
"terfenadine|0.5",True,False,False,-79.8808,2012.6
"terfenadine|5.0",False,False,False,462.109,3225.06
"tetracycline|0.05",True,False,False,-285.117,791.929
"tetracycline|0.5",True,False,False,-63.7815,894.63
"tetracycline|5.0",False,False,False,-70.1115,1240.86
"thymol|0.05",True,False,False,138.3,1843.99
"thymol|0.5",True,False,False,-428.723,536.012
"thymol|5.0",True,False,False,-87.1772,1186.02
"thymopentin|0.05",True,False,False,80.4363,1824.6
"thymopentin|0.5",True,False,False,895.838,7072.18
"thymopentin|5.0",True,False,False,410.587,2294.22
"tirabrutinib|0.05",True,False,False,256.954,1765.31
"tirabrutinib|0.5",True,False,False,1189.82,4341.52
"tirabrutinib|5.0",True,False,False,567.466,2906.48
"tofacitinib|0.05",True,False,False,-204.877,1350.25
"tofacitinib|0.5",True,False,False,-308.545,635.362
"tofacitinib|5.0",True,False,False,761.125,5266.26
"tolcapone|0.05",True,False,False,272.756,2112.25
"tolcapone|0.5",True,False,False,-115.363,1382.5
"tolcapone|5.0",True,False,False,1495.11,9560.89
"tolmetin|0.05",True,False,False,-99.9184,1427.29
"tolmetin|0.5",True,False,False,397.005,1200.59
"tolmetin|5.0",False,False,False,43.8928,1141.53
"tomivosertib|0.05",True,False,False,243.762,1532.65
"tomivosertib|0.5",False,False,False,-197.551,714.629
"tomivosertib|5.0",True,False,False,-92.5983,1240.14
"topotecan|0.05",True,False,False,746.535,4423.76
"topotecan|0.5",False,False,False,138.7,2646.42
"topotecan|5.0",True,False,False,646.688,3485.32
"torkinib|0.05",True,False,False,-16.1627,1539.38
"torkinib|0.5",False,False,False,857.255,4009.94
"torkinib|5.0",True,False,False,-334.348,500.66
"trametinib|0.05",False,False,False,468.066,2167.7
"trametinib|0.5",False,False,False,186.328,1319.23
"trametinib|5.0",True,False,False,-156.406,903.647
"tranilast|0.05",True,False,False,52.976,2971.07
"tranilast|0.5",True,False,False,50.5386,2081.87
"tranilast|5.0",False,False,False,221.872,2498.66
"triamcinolone|0.05",False,False,False,257.828,1920.11
"triamcinolone|0.5",True,False,False,-191.734,1340.5
"triamcinolone|5.0",False,False,False,127.369,2096.13
"triclosan|0.05",True,False,False,145.409,1643.36
"triclosan|0.5",True,False,False,-71.8773,1864.2
"triclosan|5.0",True,False,False,483.651,2768.47
"trifluridine|0.05",False,False,False,147.399,2334.03
"trifluridine|0.5",True,False,False,-23.3436,2955.62
"trifluridine|5.0",True,False,False,395.303,2294.6
"trimetrexate|0.05",True,False,False,203.933,1825.65
"trimetrexate|0.5",True,False,False,-70.463,1768.79
"trimetrexate|5.0",False,False,False,2297.09,13436.9
"tubulin inhibitor 6|0.05",False,False,False,382.979,3010.61
"tubulin inhibitor 6|0.5",True,False,False,359.808,2292.06
"tubulin inhibitor 6|5.0",True,False,False,-436.863,570.873
"tucatinib|0.05",True,False,False,63.2101,1127.75
"tucatinib|0.5",True,False,False,835.575,5466.58
"tucatinib|5.0",True,False,False,510.023,2865.23
"tucidinostat|0.05",True,False,False,36.9041,1074.66
"tucidinostat|0.5",True,False,False,-40.1993,2606.54
"tucidinostat|5.0",True,False,False,83.8869,744.403
"ulk-101|0.05",True,False,False,115.148,1567.71
"ulk-101|0.5",True,False,False,5.69452,1546.93
"ulk-101|5.0",True,False,False,-171.811,1835.93
"uridine|0.05",True,False,False,1371.91,4715.48
"uridine|0.5",True,False,False,817.764,4399.86
"uridine|5.0",True,False,False,516.105,3041.96
"valdecoxib|0.05",False,False,False,358.015,4072.56
"valdecoxib|0.5",True,False,False,-305.754,345.502
"valdecoxib|5.0",True,False,False,448.349,1827.26
"vandetanib|0.05",True,False,False,305.546,2980.35
"vandetanib|0.5",True,False,False,-129.177,999.487
"vandetanib|5.0",True,False,False,679.567,3690.81
"vemurafenib|0.05",True,False,False,1431.46,4539.17
"vemurafenib|0.5",True,False,False,388.945,2172.77
