perturbation,detectable,identifiable,jointly_evaluable,separation,spread
"CD6",False,False,False,-1198.68,9237.81
"CD81",False,False,False,3893.6,24796.6
"CD93",False,False,False,1226.57,14048.6
"CDC14A",False,False,False,554.2,20076.9
"CDH13",False,False,False,-1174.84,8489.6
"CDH6",False,False,False,-848.267,11210.9
"CDIN1",False,False,False,-1754.01,5317.6
"CDK11A",False,False,False,-941.82,10884.8
"CDK2AP2",False,False,False,-141.628,6545.58
"CEACAM6",False,False,False,1444.2,10509.8
"CELA3A",False,False,False,261.335,9908.33
"CELF5",False,False,False,900.12,8773.95
"CENPF",False,False,False,-1023.82,9688.03
"CEP43",False,False,False,-831.916,9695.65
"CERK",False,False,False,1935.25,24189.4
"CFAP20",False,False,False,5606.94,17238.7
"CFAP206",False,False,False,808.704,13399.7
"CFAP47",False,False,False,2334.63,16459.8
"CFAP52",False,False,False,2077.71,32804.6
"CFAP58",False,False,False,818.309,10963.3
"CGAS",False,False,False,142.736,7609.43
"CHCHD1",False,False,False,164.854,7760.2
"CHCHD4",False,False,False,-373.814,3906.18
"CHD3",False,False,False,1518.86,13901.5
"CHD8",False,False,False,-71.5949,10728.1
"CHRD",False,False,False,-881.986,11893.1
"CHRNA5",False,False,False,4500.35,26617
"CHST11",False,False,False,1459.54,11093.3
"CHTOP",False,False,False,10407.8,15882.1
"CIB2",False,False,False,-323.094,11391.3
"CIB3",False,False,False,-1099.9,10686.5
"CIDEB",False,False,False,229.907,7731.08
"CIDEC",False,False,False,-876.829,9085.69
"CIPC",False,False,False,-1894.5,8517.96
"CIRBP",False,False,False,878.22,4216.43
"CIT",False,False,False,5246.23,20387.7
"CITED1",False,False,False,2948.33,13666.8
"CKM",False,False,False,-2164.39,5271.11
"CKMT1A",False,False,False,-851.043,11297.5
"CKS2",False,False,False,2473.6,14731
"CLCN4",False,False,False,73.1448,10660.2
"CLDN16",False,False,False,1567.61,11486
"CLDN25",False,False,False,-599.641,10844.1
"CLDN4",False,False,False,-883.529,6260.66
"CLEC2D",False,False,False,-555.147,10147
"CLIC1",False,False,False,-235.583,10626.3
"CLIP2",False,False,False,2895.46,6636.46
"CLK4",False,False,False,359.377,8429.42
"CLPSL2",False,False,False,233.136,8126.79
"CLSTN1",False,False,False,-1191.07,13015.5
"CLSTN3",False,False,False,8286.5,31119.2
"CMKLR1",False,False,False,4748.95,37150.2
"CMKLR2",False,False,False,-1876.46,6830.77
"CMPK1",False,False,False,1373.48,13944.7
"CMPK2",False,False,False,-369.941,10478.9
"CMTM2",False,False,False,-608.059,5666.93
"CMTM5",False,False,False,-1342.82,8446.03
"CMTM6",False,False,False,-1059.27,6594.38
"CNDP1",False,False,False,-2878.33,5712.75
"CNGA4",False,False,False,-0.271849,13845.2
"CNMD",False,False,False,2558.64,17501.2
"CNP",False,False,False,-1029.61,6063.9
"CNTD1",False,False,False,3051.6,22317.1
"CNTRL",False,False,False,2405.64,21632.6
"COCH",False,False,False,5375.27,24926.1
"COL4A2",False,False,False,-17.8864,10216.7
"COL4A3",False,False,False,2713.24,16755.5
"COL4A6",False,False,False,1299.49,10559
"COL6A6",False,False,False,241.818,11718
"COLEC11",False,False,False,-2859.34,5191.06
"COMMD1",False,False,False,-400.873,15459.1
"COMMD5",False,False,False,-1158.05,9105.66
"COMMD9",False,False,False,-1792.9,6060.68
"COQ8B",False,False,False,1695.67,14965.7
"CORO6",False,False,False,-528.532,9495.89
"CPB1",False,False,False,1447.93,10360.5
"CPEB3",False,False,False,1276.51,10796.7
"CPNE9",False,False,False,3169.33,11166.4
"CPPED1",False,False,False,-1891.71,6373.97
"CPQ",False,False,False,-1074.14,5692.2
"CPSF4L",False,False,False,252.845,7852.23
"CPT1A",False,False,False,697.084,5888.02
"CR1",False,False,False,1591.88,17597.5
"CRCP",False,False,False,2883.95,18362.2
"CRHR2",False,False,False,-873.043,9117.37
"CRX",False,False,False,107.396,11241.3
"CRYBB2",False,False,False,-230.771,8397.8
"CSF1R",False,False,False,5392.63,16764.5
"CSNK1A1",False,False,False,-1210.71,6332.17
"CSTF2T",False,False,False,36.06,12574.7
"CT47A7",False,False,False,-726.647,11913.2
"CT55",False,False,False,-1277.81,8738.26
"CTSC",False,False,False,1545.49,16180.7
"CTSE",False,False,False,-2052.04,2572.54
"CUL5",False,False,False,3258.87,16729
"CWF19L1",False,False,False,1389.96,12769.4
"CX3CL1",False,False,False,862.857,11129.5
"CXCL13",False,False,False,970.382,14602.6
"CXXC4",False,False,False,151.498,10819.8
"CYB5R1",False,False,False,-2726.6,5859.29
"CYFIP2",False,False,False,1580.96,12173.8
"CYP11A1",False,False,False,323.223,12662.7
"CYP11B1",False,False,False,891.751,13789.3
"CYP1A2",False,False,False,-985.202,7619.09
"CYP1B1",False,False,False,578.942,13172.9
"CYP2B6",False,False,False,5436.44,11919.5
"CYP2C9",False,False,False,-1970.64,4829.8
"CYP2D6",False,False,False,-806.029,13319.9
"DAPK1",False,False,False,1594.5,9947.43
"DAPK2",False,False,False,1932.83,13781.8
"DBX1",False,False,False,1989.44,22133.4
"DCAF12",False,False,False,-1772.17,8712.72
"DCAF8L2",False,False,False,11.0163,5036.47
"DCD",False,False,False,-977.706,8396.14
"DCPS",False,False,False,4670.06,26535.8
"DCXR",False,False,False,-1240.36,6920.95
"DDR2",False,False,False,-2093.16,5856.55
"DDX19A",False,False,False,922.463,17499.9
"DDX24",False,False,False,10035.7,26185.1
"DDX54",False,False,False,226.934,10056.2
"DEF6",False,False,False,595.847,25019.9
"DEFA4",False,False,False,405.529,10952.8
"DEFB123",False,False,False,3438.13,15848.3
"DEFB127",False,False,False,405.944,13463
"DEGS2",False,False,False,156.655,11224.1
"DENND1B",False,False,False,1577.6,20210.6
"DGAT1",False,False,False,-917.087,9271.32
"DGKA",False,False,False,1293.1,12548.9
"DHODH",False,False,False,-779.454,6610.67
"DHX15",False,False,False,644.831,5739.43
"DHX34",False,False,False,-1008.51,5142.17
"DIPK2A",False,False,False,1851.31,11452.4
"DIRAS1",False,False,False,1672.8,16682.3
"DIRC1",False,False,False,-1686.02,6353.04
"DISC1",False,False,False,-821.493,8489.28
"DISP2",False,False,False,-1820.5,7787.64
"DKK3",False,False,False,-1824.29,7227.77
"DKK4",False,False,False,2839.67,21936.2
"DLEU7",False,False,False,-1228.25,8446.22
"DMAC2L",False,False,False,1817.49,10898.5
"DMWD",False,False,False,188.745,10227.8
"DMXL2",False,False,False,-473.46,9831.01
"DNM1",False,False,False,-2216.41,8126.22
"DNMT1",False,False,False,962.999,8628.04
"DNMT3B",False,False,False,-1437.92,6021.07
"DOT1L",False,False,False,1449.68,15315.1
"DPEP3",False,False,False,-677.454,12465.9
"DPM3",False,False,False,-1251.3,14664
"DPP7",False,False,False,-678.323,10948
