perturbation,detectable,identifiable,jointly_evaluable,separation,spread
"SPESP1",False,False,False,-219.343,26181.9
"SPINT1",False,False,False,2478.37,23370.3
"ST3GAL6-AS1",False,False,False,-1996.21,20227.9
"STAT1",False,False,False,20059.1,159070
"STOM",False,False,False,1029.45,16971.1
"STX7",False,False,False,3194.81,29388.8
"TAPBPL",False,False,False,2484.9,18374.3
"TFAP2A",False,False,False,2893.85,25199.3
"TGFB1",False,False,False,-348.951,17352.8
"TIMP1",False,False,False,4409.27,37870.9
"TIMP3",False,False,False,1556.82,11667.6
"TM4SF1",False,False,False,2514.62,30155.3
"TMEM173",False,False,False,-3083.71,12785.8
"TPP1",False,False,False,1985.59,12652.7
"TSC22D3",False,False,False,-995.54,15155.6
"TTLL1",True,False,False,10654.4,25343.8
"TYR",False,False,False,1894.7,16418.5
"VDAC2",False,False,False,-2662.41,8878.44
"WBP2",True,False,False,3332.78,37646.1
