perturbation,detectable,identifiable,jointly_evaluable,separation,spread
"ARHGEF12",False,False,False,-35.9512,698.074
"ARHGEF25",False,False,False,-26.4991,890.054
"ARHGEF35",False,False,False,71.0279,1026.08
"ARHGEF40",True,False,False,550.556,1398.5
"ARHGEF9",False,False,False,-154.179,707.911
"ARID1B",False,False,False,-148.109,539.775
"ARID2",True,False,False,-51.6704,804.522
"ARID4A",False,False,False,41.271,802.587
"ARID4B",True,False,False,-87.7613,441.538
"ARID5B",True,False,False,285.681,1390.4
"ARL4C",False,False,False,-47.763,1039.65
"ARL6IP4",False,False,False,104.678,899.085
"ARL6IP6",False,False,False,487.938,2143.33
"ARMC10",False,False,False,309.289,1260.16
"ARMC8",False,False,False,-146.588,570.1
"ARNT",False,False,False,223.155,1214.62
"ARNT2",False,False,False,191.332,1685.62
"ARPC5",True,False,False,18.192,1169.8
"ARPP19",False,False,False,431.25,1277.42
"ARRDC2",True,False,False,-37.6879,855.694
"ARSD",True,False,False,-136.716,707.271
"ART5",False,False,False,-110.898,542.587
"ARV1",True,False,False,127.194,1287.54
"ARVCF",False,False,False,33.5864,778.602
"AS3MT",False,False,False,18.3004,918.069
"ASAP3",False,False,False,448.98,2200.37
"ASB13",False,False,False,-111.68,681.765
"ASB16",False,False,False,-21.0759,687.235
"ASCC2",True,False,False,-152.62,652.955
"ASCL2",False,False,False,-284.055,362.178
"ASF1A",False,False,False,155.137,979.114
"ASH1L",False,False,False,-126.339,510.138
"ASMT",False,False,False,138.279,1107.55
"ASMTL",False,False,False,-36.8351,1059.33
"ASRGL1",True,False,False,-27.3298,855.268
"ASXL3",False,False,False,-172.984,519.341
"ATAD3A",False,False,False,29.9229,799.002
"ATAT1",False,False,False,178.169,933.534
"ATF2",False,False,False,-11.5266,918.531
"ATF7IP2",False,False,False,8.47005,617.933
"ATG4D",True,False,False,-176.461,643.225
"ATL3",False,False,False,-110.188,543.255
"ATM",False,False,False,-37.9376,823.998
"ATOH8",True,False,False,-40.1556,613.433
"ATOSB",False,False,False,-213.522,596.636
"ATP1A3",True,False,False,-39.1197,1028.17
"ATP1B2",False,False,False,285.41,1969.43
"ATP2B1",False,False,False,90.9883,989.564
"ATP5IF1",True,False,False,-186.098,459.055
"ATP5MC1",False,False,False,432.235,1520.02
"ATP6AP2",False,False,False,74.3271,1041.82
"ATP7B",False,False,False,-61.3666,781.303
"ATP8B2",True,False,False,41.6589,1181.22
"ATPAF1",False,False,False,-25.0224,868.473
"ATRX",False,False,False,-128.378,483.579
"ATXN3",False,False,False,-204.813,366.886
"AURKAIP1",False,False,False,259.678,1275.55
"AXIN1",False,False,False,124.722,994.943
"AXIN2",True,False,False,252.641,1383.18
"AXL",False,False,False,-149.717,659.588
"AZI2",False,False,False,-34.6941,685.436
"B3GALT6",False,False,False,-73.0679,528.67
"B3GNT2",False,False,False,79.8409,1101.22
"B4GALNT3",True,False,False,213.191,1944.96
"B4GALT4",False,False,False,61.6473,959.728
"BACE1",True,False,False,-115.988,885.417
"BACH1",False,False,False,-103.733,939.172
"BAG1",False,False,False,-19.1522,823.873
"BAG3",False,False,False,26.7022,1737.91
"BARHL1",True,False,False,24.6444,708.22
"BARX2",True,False,False,-34.6467,844.879
"BATF3",False,False,False,97.5777,943.29
"BCAM",True,False,False,-200.261,290.805
"BCAT1",False,False,False,-141.495,482.012
"BCAT2",False,False,False,-107.485,556.072
"BCL11B",True,False,False,-159.925,537.658
"BCL2L11",False,False,False,147.483,1146.92
"BCL3",False,False,False,-8.38047,1256.17
"BCL6B",False,False,False,138.536,1011.17
"BCL7A",True,False,False,-55.3509,536.281
"BCL9",False,False,False,432.698,1906.69
"BCOR",True,False,False,-66.3431,717.617
"BCORL1",False,False,False,236.269,1668.79
"BCR",False,False,False,-199.607,528.458
"BECN1",True,False,False,-205.925,565.305
"BEND3",False,False,False,-106.561,483.559
"BEND5",False,False,False,56.3772,732.326
"BET1L",False,False,False,320.081,1724.53
"BEX3",False,False,False,160.042,926.263
"BEX4",False,False,False,44.569,1056.89
"BHLHA15",False,False,False,54.9118,1046.63
"BHLHE22",False,False,False,184.724,1117.94
"BHLHE23",False,False,False,-243.397,241.759
"BHLHE41",False,False,False,-72.0369,733.226
"BHMT2",True,False,False,169.743,1740.93
"BICD1",False,False,False,-168.072,872.842
"BLOC1S1",False,False,False,-69.0834,887.052
"BLOC1S2",False,False,False,125.365,1578.57
"BLOC1S4",False,False,False,-73.1412,563.669
"BLZF1",False,False,False,0.647872,964.639
"BMAL2",True,False,False,-143.644,483.633
"BMF",False,False,False,-171.907,391.664
"BNIP2",False,False,False,-98.5238,630.278
"BNIP3",False,False,False,-152.392,755.929
"BOD1",False,False,False,8.29407,655.889
"BOLA3",False,False,False,-106.063,741.069
"BPGM",True,False,False,-82.254,1262.75
"BPHL",False,False,False,-276.124,220.332
"BPTF",False,False,False,48.9353,1231.16
"BRCC3",False,False,False,-6.88809,838.467
"BRD1",True,False,False,-121.253,631.688
"BRICD5",False,False,False,428.507,2070.91
"BROX",True,False,False,-43.2959,850.638
"BRPF3",False,False,False,-162.702,560.6
"BSPRY",True,False,False,-16.4045,915.747
"BSX",False,False,False,-108.049,414.735
"BTBD10",True,False,False,169.467,1292.26
"BTBD2",False,False,False,68.9903,689.734
"BTBD6",False,False,False,-114.157,779.952
"BTRC",True,False,False,-36.0812,809.476
"BZW1",False,False,False,75.8912,1325.99
"BZW2",False,False,False,-16.9588,855.723
"C10orf82",False,False,False,-43.4869,595.245
