perturbation,detectable,identifiable,jointly_evaluable,separation,spread
"SPINT1",False,False,False,6426.95,28794.3
"ST3GAL6-AS1",False,False,False,2637.91,27511.7
"STAT1",True,False,False,-1137.65,12025.8
"STOM",False,False,False,231.996,11985.4
"STX7",True,False,False,-3702.21,8005.62
"TAPBPL",False,False,False,2708.93,19889.4
"TFAP2A",False,False,False,-85.0785,16275.2
"TGFB1",False,False,False,5030.98,27404.3
"TIMP1",False,False,False,1569.31,26117.2
"TIMP3",False,False,False,-1933.5,17316.1
"TM4SF1",True,False,False,1750.23,15215.6
"TMEM173",True,False,False,-1673.28,7764.48
"TPP1",False,False,False,4576.34,37121.5
"TSC22D3",True,False,False,390.582,20269.8
"TTLL1",False,False,False,3981.59,15991.6
"TYR",False,False,False,-2415.38,8197.94
"VDAC2",False,False,False,2092.35,12655.2
"WBP2",True,False,False,3923.84,24314.4
