perturbation,detectable,identifiable,jointly_evaluable,separation,spread
"hydroxyfasudil|0.05",True,False,False,1627.37,11812.4
"hydroxyfasudil|0.5",True,False,False,1118.11,5134.16
"hydroxyfasudil|5.0",True,False,False,-928.558,1514.31
"hydroxyurea|0.05",True,False,False,1891.35,13264.4
"hydroxyurea|0.5",True,False,False,424.851,4182.55
"hydroxyurea|5.0",False,False,False,3084.49,8564.9
"idarubicin|0.05",True,False,False,3556.42,10902.9
"idarubicin|0.5",False,False,False,2586.16,11034.3
"idarubicin|5.0",True,False,False,1065.56,4887.78
"idoxuridine|0.05",True,False,False,-537.59,2061.39
"idoxuridine|0.5",True,False,False,-72.3972,3230.63
"idoxuridine|5.0",False,False,False,1304.34,10025.6
"imiquimod|0.05",True,False,False,1091.06,4417.14
"imiquimod|0.5",True,False,False,257.848,5158.83
"imiquimod|5.0",True,False,False,-178.589,1934.37
"indacaterol|0.05",False,False,False,359.667,2659.22
"indacaterol|0.5",True,False,False,1184.08,6335.15
"indacaterol|5.0",False,False,False,2641.3,13224.6
"infigratinib|0.05",True,False,False,-293.028,2364.59
"infigratinib|0.5",True,False,False,1264.27,4512.41
"infigratinib|5.0",True,False,False,733.39,5767.94
"ipatasertib|0.05",True,False,False,428.04,3493
"ipatasertib|0.5",True,False,False,-721.777,2034.31
"ipatasertib|5.0",True,False,False,28.4649,3190.08
"iq 1|0.05",True,False,False,741.356,4788.66
"iq 1|0.5",True,False,False,1824.71,7014.68
"iq 1|5.0",True,False,False,3.73285,3664.57
"irinotecan|0.05",True,False,False,674.358,5200.33
"irinotecan|0.5",False,False,False,2744.66,9538.05
"irinotecan|5.0",True,False,False,399.036,4708.32
"isocorydine|0.05",True,False,False,1074.56,5072.67
"isocorydine|0.5",True,False,False,529.204,5263.54
"isocorydine|5.0",True,False,False,2307.05,8841
"ivabradine|0.05",False,False,False,1511.53,8335.37
"ivabradine|0.5",True,False,False,33.8238,1837.34
"ivabradine|5.0",True,False,False,408.559,5326.46
"ivermectin|0.05",True,False,False,2189.59,13451.2
"ivermectin|0.5",True,False,False,66.2654,2430.64
"ivermectin|5.0",True,False,False,5624.21,17226.3
"ixazomib citrate|0.05",True,False,False,2185.23,8138.54
"ixazomib citrate|0.5",True,False,False,13447.3,14920.8
"ixazomib citrate|5.0",True,False,False,26598.2,45508.2
"ixazomib|0.05",True,False,False,-157.415,1716.77
"ixazomib|0.5",False,False,False,2116.86,8011.88
"ixazomib|5.0",True,False,False,249.016,4533.51
"l-eflornithine|0.05",True,False,False,1674.04,11355.8
"l-eflornithine|0.5",True,False,False,-32.2981,4136.52
"l-eflornithine|5.0",True,False,False,-142.732,3808.65
"l-thyroxine|0.05",False,False,False,1896.74,6261.8
"l-thyroxine|0.5",True,False,False,741.127,5648.22
"l-thyroxine|5.0",False,False,False,654.506,2739.89
"lactate|0.05",False,False,False,2893.41,9610.57
"lactate|0.5",False,False,False,4798.32,18581.9
"lactate|5.0",False,False,False,1068.91,5619.04
"lapatinib ditosylate|0.05",True,False,False,499.93,3484.18
"lapatinib ditosylate|0.5",True,False,False,16956.6,43214.6
"lapatinib ditosylate|5.0",True,False,False,79.7487,4957.73
"larotrectinib sulfate|0.05",False,False,False,1748.85,4614.77
"larotrectinib sulfate|0.5",True,False,False,1390.76,5048.5
"larotrectinib sulfate|5.0",False,False,False,747.171,4222.19
"larotrectinib|0.05",True,False,False,1464.41,4647.91
"larotrectinib|0.5",False,False,False,232.453,2629
"larotrectinib|5.0",True,False,False,4404.41,9741.64
"lb-100|0.05",True,False,False,382.093,2878.31
"lb-100|0.5",False,False,False,4921.96,15836.2
"lb-100|5.0",True,False,False,-637.499,1798.68
"lenalidomide|0.05",True,False,False,1021.75,4359.56
"lenalidomide|0.5",True,False,False,69.565,4681.64
"lenalidomide|5.0",False,False,False,424.455,4611.3
"levobupivacaine|0.05",True,False,False,-322.654,2808.7
"levobupivacaine|0.5",False,False,False,559.19,2249.83
"levobupivacaine|5.0",True,False,False,707.047,3823
"lidocaine|0.05",True,False,False,-194.056,1279.74
"lidocaine|0.5",True,False,False,-1194.91,643.398
"lidocaine|5.0",True,False,False,-479.536,1716.07
"ligustrazine|0.05",True,False,False,393.547,4206.38
"ligustrazine|0.5",False,False,False,1013.29,4446.28
"ligustrazine|5.0",False,False,False,1005.39,7723.29
"lipoic acid|0.05",False,False,False,352.336,4205.64
"lipoic acid|0.5",True,False,False,1460.39,5303.68
"lipoic acid|5.0",False,False,False,1086.94,4108.61
"lji308|0.05",True,False,False,-509.32,972.442
"lji308|0.5",True,False,False,37.3301,3801.81
"lji308|5.0",True,False,False,-689.14,2419.08
"lonafarnib|0.05",True,False,False,-174.662,2127.06
"lonafarnib|0.5",True,False,False,6588.53,31363.4
"lonafarnib|5.0",True,False,False,947.421,4525.6
"loperamide|0.05",True,False,False,4374.56,12932.2
"loperamide|0.5",True,False,False,1785.19,7071.69
"loperamide|5.0",True,False,False,1564.58,7403.98
"lopinavir|0.05",True,False,False,4552.36,14361.2
"lopinavir|0.5",True,False,False,3750.89,13601.1
"lopinavir|5.0",True,False,False,5870.19,14680.3
"lucanthone|0.05",True,False,False,3695.77,8579.08
"lucanthone|0.5",False,False,False,3352.84,12471.4
"lucanthone|5.0",False,False,False,1640.94,5916.07
"lumateperone|0.05",False,False,False,1012.81,4987.5
"lumateperone|0.5",True,False,False,4817.87,22772.6
"lumateperone|5.0",True,False,False,7353.37,19888.9
"ly-2584702|0.05",True,False,False,833.473,3553.95
"ly-2584702|0.5",True,False,False,-848.393,1251.29
"ly-2584702|5.0",True,False,False,-596.717,888.177
"ly2090314|0.05",True,False,False,-281.727,2122.13
"ly2090314|0.5",False,False,False,2303.17,6941.67
"ly2090314|5.0",True,False,False,869.937,6487.41
"macitentan|0.05",True,False,False,437.525,5265.64
"macitentan|0.5",False,False,False,1779.61,5268.7
"macitentan|5.0",False,False,False,470.977,4987.09
"malotilate|0.05",True,False,False,51.1627,5968.78
"malotilate|0.5",True,False,False,-773.341,1325.4
"malotilate|5.0",True,False,False,-29.5913,3876.62
"mebendazole|0.05",True,False,False,-690.394,1931.34
"mebendazole|0.5",False,False,False,901.913,7185.7
"mebendazole|5.0",True,False,False,-213.758,1521.04
"medroxyprogesterone acetate|0.05",True,False,False,51.1862,4772.6
"medroxyprogesterone acetate|0.5",True,False,False,-987.762,1274.05
"medroxyprogesterone acetate|5.0",True,False,False,321.087,4034.36
"megestrol|0.05",False,False,False,1564.72,5276.19
"megestrol|0.5",True,False,False,793.046,7491.99
"megestrol|5.0",False,False,False,1222.7,5451.24
"meloxicam|0.05",True,False,False,1334.48,7494.31
"meloxicam|0.5",True,False,False,912.686,3202.51
"meloxicam|5.0",True,False,False,4531.56,6959.74
"menadione|0.05",True,False,False,-214.2,4017.48
"menadione|0.5",True,False,False,2152.19,6809.39
"menadione|5.0",True,False,False,-306.717,2543.3
"methotrexate|0.05",False,False,False,2097.89,8436.43
"methotrexate|0.5",True,False,False,-127.827,2968.61
"methotrexate|5.0",True,False,False,1557.34,6797.75
"methyl aminolevulinate|0.05",False,False,False,271.476,2441.22
"methyl aminolevulinate|0.5",False,False,False,3506.42,12490.5
"methyl aminolevulinate|5.0",False,False,False,1284.96,5222.53
"methylprednisolone succinate|0.05",False,False,False,725.281,3690.25
"methylprednisolone succinate|0.5",True,False,False,-218.319,2686.22
"methylprednisolone succinate|5.0",True,False,False,-654.872,1371.45
"methylthiouracil|0.05",True,False,False,119.447,4044.57
"methylthiouracil|0.5",True,False,False,-132.308,2263.19
"methylthiouracil|5.0",True,False,False,2285.66,5271.22
"mifepristone|0.05",True,False,False,1455.55,7783.55
"mifepristone|0.5",False,False,False,1095.1,3700.68
"mifepristone|5.0",False,False,False,560.353,4090.15
"minodronic acid|0.05",True,False,False,5310.32,11360.3
"minodronic acid|0.5",True,False,False,4335.91,8458.72
"minodronic acid|5.0",True,False,False,402.297,3799.4
"mitoxantrone|0.05",True,False,False,5868.72,21405.6
"mitoxantrone|0.5",True,False,False,2226.6,11230.7
"mitoxantrone|5.0",False,False,False,1301.44,4838.65
"mk-3903|0.05",False,False,False,1365.73,4420.99
"mk-3903|0.5",True,False,False,3275.62,10511.2
"mk-3903|5.0",True,False,False,1563.44,7832.79
"mk-8353|0.05",True,False,False,2228.12,8976.34
"mk-8353|0.5",True,False,False,1894.95,6960.47
"mk-8353|5.0",True,False,False,-413.852,2500.69
"ml264|0.05",False,False,False,2480.17,5372.68
"ml264|0.5",True,False,False,2897.36,13294.3
"ml264|5.0",False,False,False,1352.17,3869.47
"monocrotaline|0.05",True,False,False,-932.065,1209.76
"monocrotaline|0.5",True,False,False,310.331,3148.57
"monocrotaline|5.0",True,False,False,222.886,3732.71
"mozavaptan|0.05",True,False,False,265.098,3507.18
"mozavaptan|0.5",False,False,False,1637.85,5573.51
"mozavaptan|5.0",False,False,False,-265.749,2109.55
"nafamostat|0.05",True,False,False,2244.92,12303.2
"nafamostat|0.5",False,False,False,1140.34,6994.54
"nafamostat|5.0",False,False,False,1989.52,12640.3
"naproxen|0.05",True,False,False,1014.01,6944.64
"naproxen|0.5",True,False,False,1740.87,8278.23
"naproxen|5.0",False,False,False,90.1323,2630.85
"neratinib|0.05",True,False,False,273.795,5291.16
"neratinib|0.5",True,False,False,-23.3715,2915.41
"neratinib|5.0",False,False,False,89.578,3742.09
"nevirapine|0.05",True,False,False,1331.51,6094.69
"nevirapine|0.5",False,False,False,-77.1386,2309.47
"nevirapine|5.0",False,False,False,-88.186,2789.02
"ng25|0.05",True,False,False,129.391,3900.98
"ng25|0.5",True,False,False,1785.9,2200.29
"ng25|5.0",True,False,False,805.262,3569.32
"niclosamide|0.05",True,False,False,-726.49,1440.34
"niclosamide|0.5",True,False,False,1257.15,7885.23
"niclosamide|5.0",True,False,False,-69.4647,1940.12
"nimesulide|0.05",True,False,False,1992.9,5041.88
"nimesulide|0.5",True,False,False,1481.36,4897.58
"nimesulide|5.0",True,False,False,713.608,4245.03
"norepinephrine|0.05",True,False,False,-72.5654,3318.03
"norepinephrine|0.5",True,False,False,-534.192,1060.62
"norepinephrine|5.0",True,False,False,3641.27,17576.5
"nvp-bhg712|0.05",False,False,False,1724.1,5955.24
"nvp-bhg712|0.5",True,False,False,840.195,4941.57
"nvp-bhg712|5.0",True,False,False,42.3862,3894.9
"olanzapine|0.05",False,False,False,266.118,4290.15
"olanzapine|0.5",True,False,False,-812.752,979.151
"olanzapine|5.0",False,False,False,1516.71,4308.01
"olaparib|0.05",True,False,False,2533.3,6855.97
"olaparib|0.5",True,False,False,6790.87,18278.6
"olaparib|5.0",True,False,False,1749.51,5091.77
"oleic acid|0.05",False,False,False,1753.96,6032.78
"oleic acid|0.5",True,False,False,1376.86,5059.41
"oleic acid|5.0",True,False,False,-486.299,2385.35
"omeprazole|0.05",False,False,False,412.536,4783.72
"omeprazole|0.5",True,False,False,232.923,3709.27
"omeprazole|5.0",True,False,False,1446.73,4290.84
"orlistat|0.05",True,False,False,105.63,3192.93
"orlistat|0.5",False,False,False,-108.723,3326.21
"orlistat|5.0",False,False,False,1420.6,7949.07
"ornidazole|0.05",True,False,False,2033.57,6931.11
"ornidazole|0.5",False,False,False,585.854,4355.87
"ornidazole|5.0",True,False,False,1023.81,8350.05
"osimertinib|0.05",False,False,False,1023.58,5861.11
"osimertinib|0.5",False,False,False,4411.74,20801.6
"osimertinib|5.0",False,False,False,4103.01,14702
"ots514|0.05",True,False,False,672.898,3673.15
"ots514|0.5",True,False,False,220.202,3494.31
"ots514|5.0",True,False,False,-375.892,2912.84
"ouabain|0.05",True,False,False,1154.35,3279.05
"ouabain|0.5",True,False,False,1367.29,4520.15
"ouabain|5.0",True,False,False,7230.95,8861.32
"oxaliplatin|0.05",True,False,False,2029.01,4318.71
"oxaliplatin|0.5",True,False,False,2978.09,7457.78
"oxaliplatin|5.0",True,False,False,-725.579,2946.28
"oxaprozin|0.05",True,False,False,194.8,2853.07
"oxaprozin|0.5",True,False,False,-322.685,2097.9
"oxaprozin|5.0",True,False,False,858.581,4426.58
"paclitaxel|0.05",True,False,False,4959.95,8831.01
"paclitaxel|0.5",False,False,False,3891.01,10462
"paclitaxel|5.0",True,False,False,3854.47,16748.9
"palbociclib|0.05",True,False,False,1440.86,7451.37
"palbociclib|0.5",True,False,False,5430.45,11863.3
"palbociclib|5.0",True,False,False,-800.632,2359.68
"palmatine|0.05",True,False,False,1982.56,2725.52
"palmatine|0.5",True,False,False,-799.612,1198.59
"palmatine|5.0",True,False,False,713.663,4427.48
"panobinostat|0.05",True,False,False,4979.58,13404.4
"panobinostat|0.5",True,False,False,2977.53,7748.25
"panobinostat|5.0",True,False,False,18435.6,41752.9
"pasireotide|0.05",False,False,False,2430.07,8445.94
"pasireotide|0.5",True,False,False,673.305,6297.74
"pasireotide|5.0",False,False,False,2816.7,8536.73
"pemetrexed|0.05",True,False,False,-140,3060.54
"pemetrexed|0.5",True,False,False,1235.17,5651.68
"pemetrexed|5.0",False,False,False,956.2,4847.97
"pemigatinib|0.05",True,False,False,863.519,2803.82
"pemigatinib|5.0",True,False,False,-580.995,1508.99
"penfluridol|0.05",True,False,False,99.703,3481.28
"penfluridol|0.5",True,False,False,2590.59,6841.11
"penfluridol|5.0",False,False,False,1858.43,6495.22
"pentagastrin|0.05",False,False,False,638.562,6042.95
"pentagastrin|0.5",True,False,False,1076.48,6555.4
"pentagastrin|5.0",False,False,False,6144.87,20133.3
"pentamidine|0.05",True,False,False,4079.34,12840.3
"pentamidine|0.5",True,False,False,56.3915,4022.7
"pentamidine|5.0",True,False,False,693.018,3250.5
"pentoxifylline|0.05",True,False,False,-345.921,2500.46
"pentoxifylline|0.5",True,False,False,284.359,4609.87
"pentoxifylline|5.0",True,False,False,-40.4344,2532.61
"peretinoin|0.05",True,False,False,-304.752,1820.83
"peretinoin|0.5",False,False,False,922.849,2965.82
"peretinoin|5.0",True,False,False,3833.33,12775.3
"perindopril|0.05",False,False,False,-364.083,2083.66
"perindopril|0.5",True,False,False,501.051,5542.6
"perindopril|5.0",False,False,False,3304.26,11821
"pexidartinib|0.05",False,False,False,239.415,4956.94
"pexidartinib|0.5",False,False,False,487.192,4756.73
"pexidartinib|5.0",False,False,False,2958.94,11694.5
"pf-06260933|0.05",True,False,False,609.914,4730.44
"pf-06260933|0.5",True,False,False,1207.17,6299.59
"pf-06260933|5.0",True,False,False,326.043,3868.81
"ph-797804|0.05",True,False,False,422.107,3901.64
"ph-797804|0.5",True,False,False,-760.063,2098.6
"ph-797804|5.0",True,False,False,187.352,1854.21
"phenylephrine|0.05",True,False,False,1994.4,7804.46
"phenylephrine|0.5",True,False,False,-548.941,1957.51
"phenylephrine|5.0",True,False,False,420.113,4242.24
"phenytoin|0.05",True,False,False,387.481,4354.83
"phenytoin|0.5",False,False,False,2413.28,7404.97
"phenytoin|5.0",True,False,False,183.217,3994.2
"pimitespib|0.05",True,False,False,-272.001,1646.56
"pimitespib|0.5",True,False,False,364.855,2618.7
"pimitespib|5.0",True,False,False,-576.609,1671.67
"pimozide|0.05",True,False,False,1661.41,7306.77
"pimozide|0.5",True,False,False,-577.22,1809.34
"pimozide|5.0",True,False,False,-46.1631,2149.7
"pioglitazone|0.05",True,False,False,206.091,5067.81
"pioglitazone|0.5",True,False,False,48.3669,2712.17
"pioglitazone|5.0",True,False,False,1498.05,5605.56
"piroxicam|0.05",True,False,False,3568.33,9232.23
"piroxicam|0.5",False,False,False,2922.04,5706.36
"piroxicam|5.0",True,False,False,3206.44,7046.47
"pitavastatin|0.05",True,False,False,887.23,3384.8
"pitavastatin|0.5",True,False,False,4801.92,11452.2
"pitavastatin|5.0",True,False,False,3313.17,8472.88
"plicamycin|0.05",False,False,False,534.782,3853.42
"plicamycin|0.5",False,False,False,349.502,4520.73
"plicamycin|5.0",False,False,False,207.135,6130.14
"ponatinib|0.05",False,False,False,-311.09,3404.37
"ponatinib|0.5",False,False,False,44.285,2491.09
"ponatinib|5.0",True,False,False,2449.2,7070.32
"posaconazole|0.05",True,False,False,1119.13,10773.7
"posaconazole|0.5",True,False,False,-862.523,1820.08
"posaconazole|5.0",False,False,False,448.364,5242.85
"pralsetinib|0.05",True,False,False,1726.88,6118.89
"pralsetinib|0.5",True,False,False,7323.07,17571
"pralsetinib|5.0",True,False,False,716.247,5480
"pravastatin|0.05",True,False,False,-42.4916,2460.19
"pravastatin|0.5",False,False,False,2834.78,8012.73
"pravastatin|5.0",True,False,False,-201.654,2754.2
"procainamide|0.05",False,False,False,483.143,4798.67
"procainamide|0.5",True,False,False,5001.84,11335.9
"procainamide|5.0",False,False,False,807.41,4057.18
"proglumide|0.05",False,False,False,1920.06,8935.62
"proglumide|0.5",False,False,False,-33.2772,2218.97
"proglumide|5.0",False,False,False,6298.22,17843.6
"pyridoxine|0.05",False,False,False,2022.59,5151.34
"pyridoxine|0.5",True,False,False,699.222,3580.01
"pyridoxine|5.0",False,False,False,1279.21,5350.41
"quinestrol|0.05",True,False,False,2725.59,7742.07
"quinestrol|0.5",True,False,False,-93.4288,2601.32
"quinestrol|5.0",True,False,False,4319,9409.17
"quinidine|0.05",True,False,False,1558.48,4406.24
"quinidine|0.5",False,False,False,1772.21,9862
"quinidine|5.0",True,False,False,3645.69,15677.9
"radotinib|0.05",False,False,False,2157,7130.38
"radotinib|0.5",True,False,False,-141.861,2097.38
"radotinib|5.0",True,False,False,782.717,3238.45
"ralimetinib dimesylate|0.05",False,False,False,865.57,6663.71
"ralimetinib dimesylate|0.5",True,False,False,-63.4478,2413.58
"ralimetinib dimesylate|5.0",True,False,False,-753.784,1041.2
"raltitrexed|0.05",False,False,False,1784.77,6566.78
"raltitrexed|0.5",True,False,False,-556.083,3069.25
"raltitrexed|5.0",False,False,False,1424.14,7577.78
"ranolazine|0.05",True,False,False,-275.264,3169.64
"ranolazine|0.5",True,False,False,-651.658,1770.29
"ranolazine|5.0",False,False,False,815.625,4277.45
"rapamycin|0.05",True,False,False,3518.14,6589.48
"rapamycin|0.5",True,False,False,-337.9,2076.43
"rapamycin|5.0",True,False,False,1068.24,4133.12
"regorafenib|0.05",False,False,False,3563.18,16999.4
"regorafenib|0.5",False,False,False,963.825,5102.08
"regorafenib|5.0",True,False,False,333.96,4425.55
"relugolix|0.05",False,False,False,1860.19,6502.42
"relugolix|0.5",True,False,False,1360.06,3247.66
"relugolix|5.0",True,False,False,1691.81,8639.67
"resveratrol|0.05",True,False,False,456.976,4663.88
"resveratrol|0.5",True,False,False,-343.094,3529.24
"resveratrol|5.0",True,False,False,296.167,2774.82
"retinoic acid|0.05",False,False,False,679.361,1947.7
"retinoic acid|0.5",True,False,False,1386.17,5411.46
"retinoic acid|5.0",True,False,False,3249.95,8992.59
"ribociclib|0.05",True,False,False,-108.384,2687.66
"ribociclib|0.5",False,False,False,2964.73,14029.5
"ribociclib|5.0",False,False,False,1088.43,5205.16
"rifaximin|0.05",True,False,False,695.082,4050.86
"rifaximin|0.5",True,False,False,2129.72,12302
"rifaximin|5.0",True,False,False,1449.06,7207.91
"riluzole hydrochloride|0.05",False,False,False,1292.46,2968.11
"riluzole hydrochloride|0.5",False,False,False,-481.225,2580.08
"riluzole hydrochloride|5.0",False,False,False,2282.41,5132.96
"rimonabant|0.05",False,False,False,103.504,4063.88
"rimonabant|0.5",True,False,False,1157.82,7169.89
"rimonabant|5.0",True,False,False,1711.85,6620.43
"ritonavir|0.05",False,False,False,-27.7009,1809.27
"ritonavir|0.5",True,False,False,-422.64,2433.87
"ritonavir|5.0",True,False,False,1141.02,5738.59
"rmc-6236|0.05",True,False,False,6860.9,27774.6
"rmc-6236|0.5",True,False,False,3932.16,12108.5
"rmc-6236|5.0",True,False,False,1016.75,5050.49
"ropivacaine|0.05",True,False,False,-736.966,1409.54
"ropivacaine|0.5",True,False,False,-1054.66,741.982
"ropivacaine|5.0",True,False,False,1067.47,10072.8
"rosiglitazone|0.05",True,False,False,563.748,5477.77
"rosiglitazone|0.5",True,False,False,4424.77,15868.2
"rosiglitazone|5.0",True,False,False,659.601,5317.95
"roxadustat|0.05",True,False,False,-616.588,1975.3
"roxadustat|0.5",True,False,False,517.986,4306.29
"roxadustat|5.0",True,False,False,909.527,4004.31
"rucaparib|0.05",True,False,False,561.605,5088.13
"rucaparib|0.5",True,False,False,-285.953,2004.77
"rucaparib|5.0",True,False,False,-79.0511,3249.87
"rutin|0.05",True,False,False,216.529,3442.58
"rutin|0.5",False,False,False,710.547,4663.57
"rutin|5.0",False,False,False,813.257,6830.12
"s-adenosyl-l-methionine|0.05",True,False,False,1983.51,10485.6
"s-adenosyl-l-methionine|0.5",True,False,False,-232.273,2533.15
"s-adenosyl-l-methionine|5.0",True,False,False,3811.03,10332.4
"sacubitril/valsartan|0.05",True,False,False,-166.79,1798.72
"sacubitril/valsartan|0.5",False,False,False,2716.52,7753.28
"sacubitril/valsartan|5.0",True,False,False,-353.788,3020.08
"salicylic acid|0.05",True,False,False,365.952,2450.65
"salicylic acid|0.5",True,False,False,225.371,3998
"salicylic acid|5.0",True,False,False,2684.88,11415.2
"sapanisertib|0.05",False,False,False,864.155,3393.89
"sapanisertib|0.5",True,False,False,314.151,3667.03
"sapanisertib|5.0",True,False,False,1328.4,5586.11
"saquinavir|0.05",True,False,False,-595.522,1893
"saquinavir|0.5",True,False,False,-817.747,1586.89
"saquinavir|5.0",True,False,False,161.931,2601.77
"sbi-0640756|0.05",True,False,False,3969.76,9652.21
"sbi-0640756|5.0",True,False,False,-346.123,2824.3
"selinexor|0.05",False,False,False,1906.8,6343.87
"selinexor|0.5",True,False,False,74.9224,3145.91
"selinexor|5.0",False,False,False,2336.2,13885.8
"sildenafil|0.05",True,False,False,2135.01,3472.09
"sildenafil|0.5",False,False,False,2176.26,8410.98
"sildenafil|5.0",True,False,False,3741.1,11498.2
"silodosin|0.05",True,False,False,345.841,5336.37
"silodosin|0.5",False,False,False,1725.31,5372.31
"silodosin|5.0",True,False,False,-377.579,2020.3
"simotinib|0.05",True,False,False,-296.441,3554.1
"simotinib|0.5",False,False,False,1006.5,3888.88
"simotinib|5.0",True,False,False,387.099,3149.87
"sinomenine|0.05",False,False,False,1128.54,4579.65
"sinomenine|0.5",True,False,False,912.159,5693.73
"sinomenine|5.0",False,False,False,104.68,2252.18
"sivelestat|0.05",True,False,False,2460.95,7262.88
"sivelestat|0.5",True,False,False,230.582,3709.76
"sivelestat|5.0",True,False,False,848.497,4141.51
"sodium salicylate|0.05",True,False,False,1716.41,7403.88
"sodium salicylate|0.5",True,False,False,-124.999,2658.29
"sodium salicylate|5.0",True,False,False,2412.24,7144.76
"sonidegib|0.05",True,False,False,1698.58,7732.03
"sonidegib|0.5",True,False,False,-594.4,1590.32
"sonidegib|5.0",True,False,False,-961.267,869.153
"sulfatinib|0.05",True,False,False,2552.35,12419.4
"sulfatinib|0.5",False,False,False,2385.04,12331.2
"sulfatinib|5.0",True,False,False,531.747,5886.66
"sulfisoxazole|0.05",True,False,False,1216.76,7024.61
"sulfisoxazole|0.5",True,False,False,29.7015,4843.04
"sulfisoxazole|5.0",False,False,False,1901.94,6027.34
"sunitinib|0.05",True,False,False,1148.61,4786.24
"sunitinib|0.5",True,False,False,-43.2872,3170.21
"sunitinib|5.0",True,False,False,551.747,5253.54
"tadalafil|0.05",True,False,False,-372.842,3101.43
"tadalafil|0.5",True,False,False,910.986,5732.96
"tadalafil|5.0",False,False,False,473.187,3197.65
"tak-733|0.05",True,False,False,1462.1,5768.06
"tak-733|0.5",True,False,False,6372.6,18356.1
"tak-733|5.0",True,False,False,-242.088,3152.73
"tak-901|0.05",True,False,False,1754.42,4649.27
"tak-901|0.5",True,False,False,-751.8,1451.13
"tak-901|5.0",True,False,False,4451.27,8253.39
"talc|0.05",False,False,False,2462.74,8788.74
"talc|0.5",False,False,False,1846.68,13996.5
"talc|5.0",False,False,False,2826.33,11168.3
"tazarotene|0.05",True,False,False,2568.13,12868.2
"tazarotene|0.5",False,False,False,2116.42,7359.94
"tazarotene|5.0",True,False,False,4986.46,17536.9
"temsirolimus|0.05",True,False,False,1334.05,4981.4
"temsirolimus|0.5",True,False,False,513.046,3148.92
"temsirolimus|5.0",True,False,False,3590.65,10161.7
"temuterkib|0.05",False,False,False,-176.443,2750.87
"temuterkib|0.5",True,False,False,-210.477,3610.56
"temuterkib|5.0",True,False,False,208.174,4023.12
"terfenadine|0.05",True,False,False,676.862,4763.79
"terfenadine|0.5",True,False,False,-576.248,1337.64
"terfenadine|5.0",True,False,False,1272.52,7317.41
"tetracycline|0.05",True,False,False,1304.72,8416.58
"tetracycline|0.5",True,False,False,-424.641,1378.72
"tetracycline|5.0",False,False,False,866.023,3484.26
"thymol|0.05",False,False,False,25.1729,1966.67
"thymol|0.5",True,False,False,-1034.83,682.407
"thymol|5.0",True,False,False,395.124,5173.07
"thymopentin|0.05",True,False,False,401.312,2662.41
"thymopentin|0.5",False,False,False,537.953,3768.31
"thymopentin|5.0",True,False,False,2071.32,8546.43
"tirabrutinib|0.05",True,False,False,661.977,1895.56
"tirabrutinib|0.5",False,False,False,6996.67,16674.4
"tirabrutinib|5.0",True,False,False,2983.36,8158.75
"tofacitinib|0.05",True,False,False,461.689,2821.81
"tofacitinib|0.5",True,False,False,590.728,5311.3
"tofacitinib|5.0",True,False,False,593.726,5533.24
"tolcapone|0.05",True,False,False,2129.8,7590.98
"tolcapone|0.5",True,False,False,-702.911,1598.16
"tolcapone|5.0",False,False,False,3301.76,14717.5
"tolmetin|0.05",True,False,False,128.228,4056.83
"tolmetin|0.5",True,False,False,4257.13,14662.9
"tolmetin|5.0",False,False,False,3154.81,16722.4
"tomivosertib|0.05",True,False,False,-341.212,2075.19
"tomivosertib|0.5",True,False,False,-226.635,1436.85
"tomivosertib|5.0",True,False,False,526.113,7566.44
"topotecan|0.05",True,False,False,1371.27,3337.74
"topotecan|0.5",False,False,False,1232.44,6257.26
"topotecan|5.0",True,False,False,3167.9,7611.59
"torkinib|0.05",True,False,False,1778.37,2465.99
"torkinib|0.5",False,False,False,1667.14,5296.32
"torkinib|5.0",True,False,False,-817.66,1826.77
"trametinib|0.05",True,False,False,8724.24,24738.8
"trametinib|0.5",False,False,False,698.198,4452.52
"trametinib|5.0",False,False,False,1332.91,5668.82
"tranilast|0.05",True,False,False,300.523,2575.15
"tranilast|0.5",True,False,False,966.066,3655.34
"tranilast|5.0",True,False,False,612.706,3151.2
"triamcinolone|0.05",False,False,False,1132.86,6082.26
"triamcinolone|0.5",True,False,False,-426.926,2180.43
"triamcinolone|5.0",False,False,False,4164.44,13347.5
"triclosan|0.05",False,False,False,2775.23,10637.1
"triclosan|0.5",True,False,False,1225.43,10697.3
"triclosan|5.0",False,False,False,949.205,5109.99
"trifluridine|0.05",False,False,False,438.564,4565.13
"trifluridine|0.5",False,False,False,777.328,7011.76
"trifluridine|5.0",False,False,False,817.581,3062.17
"trimetrexate|0.05",True,False,False,-148.19,4597.25
"trimetrexate|0.5",True,False,False,-771.57,1036.13
"trimetrexate|5.0",False,False,False,-165.905,2650.12
"tubulin inhibitor 6|0.05",False,False,False,957.239,4719.45
"tubulin inhibitor 6|0.5",True,False,False,173.901,3236.95
"tubulin inhibitor 6|5.0",True,False,False,120.458,3713.44
"tucatinib|0.05",True,False,False,3784.95,11974.1
"tucatinib|0.5",True,False,False,5981.88,14752.3
"tucatinib|5.0",True,False,False,1403.23,7539.31
"tucidinostat|0.05",True,False,False,3098.5,17311.8
"tucidinostat|0.5",True,False,False,-291.802,1901.62
"tucidinostat|5.0",True,False,False,1839.32,7440.15
"ulk-101|0.05",False,False,False,246.681,5878.29
"ulk-101|0.5",True,False,False,1710.31,5278.95
"ulk-101|5.0",True,False,False,783.408,7042.72
