perturbation,detectable,identifiable,jointly_evaluable,separation,spread
"SPINT1",False,False,False,5087.8,29704.4
"ST3GAL6-AS1",False,False,False,2986.09,29432.7
"STAT1",True,False,False,-1095.51,12136.7
"STOM",False,False,False,209.409,12143.4
"STX7",True,False,False,-3562.53,7955
"TAPBPL",False,False,False,2728.3,19888.8
"TFAP2A",False,False,False,439.131,16173
"TGFB1",False,False,False,5097.72,27339.3
"TIMP1",False,False,False,2876.5,24247.6
"TIMP3",False,False,False,-1931.51,17024.9
"TM4SF1",True,False,False,1733.3,15259.6
"TMEM173",True,False,False,-2378.55,9475.89
"TPP1",True,False,False,4813.68,37355.4
"TSC22D3",True,False,False,-1811.69,20669.3
"TTLL1",False,False,False,3203.59,16051.6
"TYR",False,False,False,-2430.75,8202.13
"VDAC2",False,False,False,2532.78,12569.1
"WBP2",True,False,False,5148.14,22637.8
