perturbation,detectable,identifiable,jointly_evaluable,separation,spread
"COL6A6",False,False,False,241.813,11718
"COLEC11",False,False,False,-2859.35,5191.08
"COMMD1",False,False,False,-400.873,15459.1
"COMMD5",False,False,False,-1158.05,9105.68
"COMMD9",False,False,False,-1792.9,6060.66
"COQ8B",False,False,False,1695.67,14965.7
"CORO6",False,False,False,-528.538,9495.88
"CPB1",False,False,False,1447.94,10360.6
"CPEB3",False,False,False,1276.51,10796.7
"CPNE9",False,False,False,3169.32,11166.4
"CPPED1",False,False,False,-1891.71,6374
"CPQ",False,False,False,-1074.14,5692.2
"CPSF4L",False,False,False,252.85,7852.26
"CPT1A",False,False,False,697.091,5888.02
"CR1",False,False,False,1591.87,17597.4
"CRCP",False,False,False,2883.95,18362.3
"CRHR2",False,False,False,-873.044,9117.38
"CRX",False,False,False,107.396,11241.3
"CRYBB2",False,False,False,-230.767,8397.82
"CSF1R",False,False,False,5392.61,16764.5
"CSNK1A1",False,False,False,-1210.7,6332.17
"CSTF2T",False,False,False,36.0666,12574.7
"CT47A7",False,False,False,-726.649,11913.2
"CT55",False,False,False,-1277.82,8738.24
"CTSC",False,False,False,1545.49,16180.7
"CTSE",False,False,False,-2052.04,2572.54
"CUL5",False,False,False,3258.87,16729
"CWF19L1",False,False,False,1389.96,12769.4
"CX3CL1",False,False,False,862.855,11129.5
"CXCL13",False,False,False,970.38,14602.6
"CXXC4",False,False,False,151.499,10819.8
"CYB5R1",False,False,False,-2726.6,5859.27
"CYFIP2",False,False,False,1580.96,12173.8
"CYP11A1",False,False,False,323.226,12662.6
"CYP11B1",False,False,False,891.757,13789.4
"CYP1A2",False,False,False,-985.196,7619.1
"CYP1B1",False,False,False,578.95,13173
"CYP2B6",False,False,False,5436.41,11919.5
"CYP2C9",False,False,False,-1970.63,4829.81
"CYP2D6",False,False,False,-806.028,13319.9
"DAPK1",False,False,False,1594.5,9947.43
"DAPK2",False,False,False,1932.84,13781.8
"DBX1",False,False,False,1989.45,22133.3
"DCAF12",False,False,False,-1772.17,8712.72
"DCAF8L2",False,False,False,11.0201,5036.47
"DCD",False,False,False,-977.716,8396.12
"DCPS",False,False,False,4670.07,26535.8
"DCXR",False,False,False,-1240.35,6920.97
"DDR2",False,False,False,-2093.17,5856.55
"DDX19A",False,False,False,922.467,17499.9
"DDX24",False,False,False,10035.7,26185.1
"DDX54",False,False,False,226.934,10056.2
"DEF6",False,False,False,595.843,25019.9
"DEFA4",False,False,False,405.533,10952.8
"DEFB123",False,False,False,3438.14,15848.3
"DEFB127",False,False,False,405.953,13463
"DEGS2",False,False,False,156.65,11224.1
"DENND1B",False,False,False,1577.59,20210.7
"DGAT1",False,False,False,-917.071,9271.35
"DGKA",False,False,False,1293.1,12548.8
"DHODH",False,False,False,-779.451,6610.67
"DHX15",False,False,False,644.827,5739.42
"DHX34",False,False,False,-1008.51,5142.16
"DIPK2A",False,False,False,1851.32,11452.4
"DIRAS1",False,False,False,1672.79,16682.3
"DIRC1",False,False,False,-1686.01,6353.05
"DISC1",False,False,False,-821.492,8489.28
"DISP2",False,False,False,-1820.51,7787.62
"DKK3",False,False,False,-1824.28,7227.81
"DKK4",False,False,False,2839.68,21936.2
"DLEU7",False,False,False,-1228.26,8446.24
"DMAC2L",False,False,False,1817.49,10898.5
"DMWD",False,False,False,188.738,10227.8
"DMXL2",False,False,False,-473.455,9831.05
"DNM1",False,False,False,-2216.42,8126.22
"DNMT1",False,False,False,962.982,8627.99
"DNMT3B",False,False,False,-1437.92,6021.07
"DOT1L",False,False,False,1449.68,15315.1
"DPEP3",False,False,False,-677.455,12465.9
"DPM3",False,False,False,-1251.3,14664
"DPP7",False,False,False,-678.32,10948
"DPP9",False,False,False,4429.11,16931.7
"DPPA2",False,False,False,3034.29,18624.9
"DPT",False,False,False,1078.68,13918.3
"DPY19L2",False,False,False,815.053,12669.3
"DROSHA",False,False,False,8389.01,23854.3
"DSG1",False,False,False,1452.16,6842.55
"DUSP15",False,False,False,755.655,15401.7
"DYRK3",False,False,False,1747.75,11238.9
"EARS2",False,False,False,2834.79,25898.7
"ECHDC1",False,False,False,1271.46,16615.3
"ECRG4",False,False,False,-3162.73,4971.09
"ECSCR",False,False,False,6163.75,32893.2
"EDEM2",False,False,False,6078.1,20049.7
