perturbation,detectable,identifiable,jointly_evaluable,separation,spread
"CACNG7",False,False,False,160.434,1187.63
"CACUL1",True,False,False,-121.679,544.584
"CADM4",False,False,False,56.614,931.731
"CALCOCO1",False,False,False,-21.4701,1069.17
"CAMTA2",False,False,False,11.2711,764.924
"CAND1",False,False,False,-176.424,692.915
"CAP1",False,False,False,18.8313,782.829
"CAPNS1",True,False,False,-114.823,920.896
"CAPRIN2",True,False,False,172.701,1148.35
"CARD10",False,False,False,1.1951,970.2
"CARNS1",False,False,False,-86.287,718.72
"CASKIN2",False,False,False,-142.614,798.727
"CBFB",True,False,False,100.245,798.881
"CBLN1",False,False,False,299.625,1190
"CBX3",False,False,False,-76.1802,707.605
"CBY3",False,False,False,-248.255,591.321
"CCDC112",True,False,False,7.06403,902.586
"CCDC115",False,False,False,236.021,900.946
"CCDC142",False,False,False,-197.993,559.244
"CCDC153",False,False,False,19.4166,813.109
"CCDC24",True,False,False,-203.447,563.621
"CCDC25",False,False,False,-17.8364,330.768
"CCDC88A",False,False,False,220.951,1849.05
"CCDC97",False,False,False,336.666,1655.97
"CCER2",False,False,False,-88.6485,583.743
"CCNC",True,False,False,117.799,1138.1
"CCND1",False,False,False,-38.0752,833.523
"CCNE2",False,False,False,27.2228,1045.72
"CCNG2",True,False,False,175.492,987.993
"CCNI2",True,False,False,-171.854,561.464
"CCNL2",False,False,False,-74.2937,741.89
"CCNQ",False,False,False,342.445,1345.34
"CCNYL2",True,False,False,122.918,892.124
"CD24",False,False,False,53.0654,710.461
"CD2BP2",False,False,False,7.46218,1070.1
"CD47",True,False,False,-68.6214,798.859
"CD59",False,False,False,47.7243,1495.25
"CD63",False,False,False,115.422,1659.43
"CD68",False,False,False,-51.5879,1077.94
"CDC42SE1",False,False,False,246.284,1266
"CDH3",False,False,False,-45.3762,634.543
"CDKN3",True,False,False,32.9331,932.886
"CDV3",False,False,False,-28.0236,652.878
"CDY1",False,False,False,61.8468,895.964
"CELF2",False,False,False,-0.755543,656.97
"CELSR1",True,False,False,-88.3138,650.531
"CENPT",False,False,False,-75.2093,566.164
"CEP68",False,False,False,-72.1706,602.174
"CEP85",False,False,False,80.5949,921.042
"CERS2",False,False,False,150.913,745.668
"CFAP126",True,False,False,-190.514,257.078
"CFAP298",False,False,False,50.1421,1401.65
"CFAP36",False,False,False,-46.01,908.001
"CFAP418",False,False,False,-1.1236,793.404
"CFAP97",True,False,False,-136.722,570.648
"CHCHD1",True,False,False,61.3981,992.723
"CHID1",False,False,False,86.8953,885.166
"CHMP4A",False,False,False,-192.662,450.739
"CHN1",False,False,False,-115.968,561.667
"CHRAC1",False,False,False,-123.071,661.283
"CHST15",True,False,False,-122.319,490.619
"CHST4",False,False,False,115.917,1644.91
"CIB1",False,False,False,-194.64,524.199
"CITED2",False,False,False,-79.0938,1050.28
"CKAP2",False,False,False,121.728,1044.57
"CKAP4",True,False,False,-113.929,815.738
"CKB",False,False,False,282.071,2423.65
"CLDN15",True,False,False,79.2952,984.338
"CLDN7",True,False,False,-120.437,709.487
"CLDN9",False,False,False,-125.146,755.4
"CLP1",False,False,False,-63.2512,602.491
"CLPSL2",True,False,False,-172.725,521.926
"CMTM6",False,False,False,16.731,986.15
"CMTR2",False,False,False,265.241,1402.23
"CNN3",False,False,False,-153.975,294.009
"CNOT11",False,False,False,727.958,1758.56
"CNOT6L",False,False,False,169.13,1622.56
"CNPY2",True,False,False,18.977,895.361
"COA3",True,False,False,16.9037,994.908
"COA4",False,False,False,32.8253,1126.33
"COA5",True,False,False,194.656,1121.68
"COIL",False,False,False,35.4148,1238.42
